PeakID	seqnames.x	start.x	end.x	width.x	strand.x	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	X	seqnames.y	start.y	end.y	width.y	strand.y	Conc	Conc_CFUE	Conc_ERY	Fold	p.value	FDR
chr8_105801460_105801860	chr8	105801460	105801860	401	*	Intron (ENSMUST00000041400.5/74334, intron 3 of 13)	8	105804527	105827205	22679	2	74334	ENSMUST00000212856.1	25345	ENSMUSG00000037415	Ranbp10	RAN binding protein 10	392	chr8	105801460	105801860	401	*	11.1275310872271	10.7492379641571	11.4269547896644	-0.632153074112699	7.38975882515495e-11	7.64980367218002e-09
chr8_105821002_105821402	chr8	105821002	105821402	401	*	Intron (ENSMUST00000041400.5/74334, intron 2 of 13)	8	105804527	105827205	22679	2	74334	ENSMUST00000212856.1	5803	ENSMUSG00000037415	Ranbp10	RAN binding protein 10	387	chr8	105821002	105821402	401	*	12.2459449989348	11.8757399121053	12.5402893034585	-0.62120310611965	6.31192649576554e-11	6.62621802954695e-09
chr8_105827123_105827891	chr8	105827123	105827891	769	*	Promoter (<=1kb)	8	105827731	105844680	16950	1	72236	ENSMUST00000212566.1	0	ENSMUSG00000031893	Tsnaxip1	translin-associated factor X (Tsnax) interacting protein 1	2340	chr8	105827123	105827891	769	*	12.3790419522453	12.1639952852184	12.5661530645789	-0.372710674212636	6.75361841321288e-05	0.00117256091997265
chr8_105854649_105855215	chr8	105854649	105855215	567	*	Promoter (<=1kb)	8	105855132	105856950	1819	1	59016	ENSMUST00000040445.8	0	ENSMUSG00000036442	Thap11	THAP domain containing 11	3624	chr8	105854649	105855215	567	*	10.5255924682272	10.2910661921591	10.727271431274	-0.391037765317526	0.000488489513266559	0.00547623163782574
chr8_105860309_105861050	chr8	105860309	105861050	742	*	Promoter (<=1kb)	8	105860580	105879330	18751	1	68051	ENSMUST00000008594.8	0	ENSMUSG00000008450	Nutf2	nuclear transport factor 2	6934	chr8	105860309	105861050	742	*	11.6720104301911	11.8117720015212	11.5172426926363	0.267831646079311	0.00665895050266548	0.0390154574663672
chr8_105936749_105937636	chr8	105936749	105937636	888	*	Promoter (<=1kb)	8	105935735	105937025	1291	2	19171	ENSMUST00000212332.1	0	ENSMUSG00000031897	Psmb10	proteasome (prosome, macropain) subunit, beta type 10	7322	chr8	105936749	105937636	888	*	9.76427364589909	9.57827724229586	9.9290061891343	-0.309473517356983	0.00807205454283584	0.0447887680841016
chr8_105990840_105991240	chr8	105990840	105991240	401	*	Promoter (<=1kb)	8	105991337	106015842	24506	1	66369	ENSMUST00000142898.1	-97	ENSMUSG00000031901	Dus2	dihydrouridine synthase 2	2293	chr8	105990840	105991240	401	*	7.39177922867955	6.87242708947157	7.77285759952951	-0.688170475845599	6.05833985574956e-05	0.00107340677418028
chr8_106022500_106022900	chr8	106022500	106022900	401	*	Intron (ENSMUST00000034375.10/66369, intron 2 of 15)	8	106033390	106045992	12603	1	66369	ENSMUST00000138524.1	-10490	ENSMUSG00000031901	Dus2	dihydrouridine synthase 2	2223	chr8	106022500	106022900	401	*	7.55164947261778	6.9893948801515	7.95519756316062	-0.739872774606028	5.23739601108004e-05	0.000956849505096476
chr8_106415091_106415640	chr8	106415091	106415640	550	*	Promoter (<=1kb)	8	106415327	106426598	11272	1	22751	ENSMUST00000213045.1	0	ENSMUSG00000031907	Zfp90	zinc finger protein 90	6066	chr8	106415091	106415640	550	*	8.85229616522037	9.05692931570227	8.61376309920327	0.373641290061432	0.00406413360792654	0.0272195113895865
chr8_106545052_106545452	chr8	106545052	106545452	401	*	Exon (ENSMUST00000080797.7/12560, exon 12 of 16)	8	106510891	106557297	46407	1	12560	ENSMUST00000080797.7	34161	ENSMUSG00000061048	Cdh3	cadherin 3	7540	chr8	106545052	106545452	401	*	4.28935452300366	3.16789011851738	4.91263422143729	-0.544351002314921	0.00896272292321183	0.0482868355336131
chr8_106991353_106991753	chr8	106991353	106991753	401	*	Exon (ENSMUST00000212524.1/20650, exon 3 of 7)	8	107031222	107045755	14534	1	116733	ENSMUST00000034388.9	-39469	ENSMUSG00000031913	Vps4a	vacuolar protein sorting 4A	3536	chr8	106991353	106991753	401	*	4.81297826445986	3.4741533163877	5.49524364167579	-0.970615826535098	0.000431574834632785	0.00495859468513183
chr8_107094057_107094457	chr8	107094057	107094457	401	*	Promoter (1-2kb)	8	107096025	107096106	82	2	102465652	ENSMUST00000184187.1	1649	ENSMUSG00000098671	Mir7075	microRNA 7075	3109	chr8	107094057	107094457	401	*	5.92904201514918	5.06301715862309	6.4664310123894	-0.857573836086788	0.000243287334722823	0.00317916839748605
chr8_107324148_107324548	chr8	107324148	107324548	401	*	Intron (ENSMUST00000151582.1/54446, intron 2 of 2)	8	107338508	107355740	17233	1	54446	ENSMUST00000148006.1	-13960	ENSMUSG00000003847	Nfat5	nuclear factor of activated T cells 5	4667	chr8	107324148	107324548	401	*	6.62430842358877	6.11447494131758	7.00026144140912	-0.601169911574756	0.00147016203444854	0.0127980014942235
chr8_107411348_107411748	chr8	107411348	107411748	401	*	Distal Intergenic	8	107418154	107418666	513	2	67619	ENSMUST00000109273.2	6918	ENSMUSG00000003848	Nob1	NIN1/RPN12 binding protein 1 homolog	2984	chr8	107411348	107411748	401	*	7.13912373101114	6.61216321897567	7.52426166549973	-0.669478260953965	0.000204536617463897	0.0027846838529927
chr8_107424888_107425288	chr8	107424888	107425288	401	*	Promoter (<=1kb)	8	107412486	107425041	12556	2	67619	ENSMUST00000169311.7	0	ENSMUSG00000003848	Nob1	NIN1/RPN12 binding protein 1 homolog	3950	chr8	107424888	107425288	401	*	10.2444943542739	10.0337604106217	10.4283333275465	-0.357593561633514	0.000714841456130595	0.00735051058327458
chr8_107436938_107437462	chr8	107436938	107437462	525	*	Promoter (<=1kb)	8	107436416	107483590	47175	1	66894	ENSMUST00000212645.1	522	ENSMUSG00000031930	Wwp2	WW domain containing E3 ubiquitin protein ligase 2	594	chr8	107436938	107437462	525	*	10.3006533992831	9.9183156647224	10.6025998581277	-0.627028090611867	7.10054838221478e-09	4.84933078125476e-07
chr8_107439871_107440426	chr8	107439871	107440426	556	*	Intron (ENSMUST00000166615.2/66894, intron 1 of 23)	8	107436416	107483590	47175	1	66894	ENSMUST00000212645.1	3455	ENSMUSG00000031930	Wwp2	WW domain containing E3 ubiquitin protein ligase 2	6081	chr8	107439871	107440426	556	*	9.44170314918046	9.20780550989218	9.64291732572885	-0.371013211641991	0.00411137886919833	0.027468013372623
chr8_107572504_107572904	chr8	107572504	107572904	401	*	Distal Intergenic	8	107580381	107588464	8084	2	17463	ENSMUST00000044106.5	15560	ENSMUSG00000039067	Psmd7	proteasome (prosome, macropain) 26S subunit, non-ATPase, 7	6253	chr8	107572504	107572904	401	*	7.05572903296571	6.68035520942766	7.35332471873265	-0.483762350777	0.00461740147352721	0.0300001870566113
chr8_10946071_10946471	chr8	10946071	10946471	401	*	Intron (ENSMUST00000208843.1/ENSMUST00000208843.1, intron 1 of 1)	8	10924427	10928696	4270	2	665306	ENSMUST00000040608.4	-17375	ENSMUSG00000038917	3930402G23Rik	RIKEN cDNA 3930402G23 gene	6414	chr8	10946071	10946471	401	*	6.69047876709254	7.01538612812962	6.27046211132973	0.502949120006201	0.00503489465244619	0.0318915910578315
chr8_109565361_109566368	chr8	109565361	109566368	1008	*	Promoter (<=1kb)	8	109565892	109574051	8160	1	234723	ENSMUST00000034159.7	0	ENSMUSG00000031723	Txnl4b	thioredoxin-like 4B	4270	chr8	109565361	109566368	1008	*	11.1754794414371	10.9931393591562	11.3373382455644	-0.316870816620533	0.00102359885318628	0.00973905166473045
chr8_109595821_109596221	chr8	109595821	109596221	401	*	Promoter (<=1kb)	8	109593901	109596282	2382	2	56749	ENSMUST00000142106.7	61	ENSMUSG00000031730	Dhodh	dihydroorotate dehydrogenase	4479	chr8	109595821	109596221	401	*	7.60021219915872	7.23073942296042	7.89409430805494	-0.513746820945101	0.00123788031611838	0.0112271945803601
chr8_109692649_109693770	chr8	109692649	109693770	1122	*	Promoter (<=1kb)	8	109671325	109693260	21936	2	71955	ENSMUST00000034164.5	0	ENSMUSG00000031729	Ist1	increased sodium tolerance 1 homolog (yeast)	4110	chr8	109692649	109693770	1122	*	11.230706683784	11.0534384813792	11.3885575452181	-0.309897220860755	0.000857565447453276	0.00847696141938789
chr8_109853442_109853842	chr8	109853442	109853842	401	*	Exon (ENSMUST00000093157.12/11765, exon 18 of 24)	8	109858448	109860290	1843	1	11765	ENSMUST00000173476.1	-4606	ENSMUSG00000031731	Ap1g1	adaptor protein complex AP-1, gamma 1 subunit	3788	chr8	109853442	109853842	401	*	7.97435724971343	7.62507791823416	8.25534192013322	-0.507916867753889	0.000598425214345916	0.00641822100930082
chr8_109863360_109863760	chr8	109863360	109863760	401	*	3' UTR	8	109868542	109904971	36430	1	244650	ENSMUST00000154262.1	-4782	ENSMUSG00000031732	Phlpp2	PH domain and leucine rich repeat protein phosphatase 2	953	chr8	109863360	109863760	401	*	7.73323129100528	7.1110112931311	8.16654282802427	-0.882296949176031	2.56031893648799e-07	1.09148035081529e-05
chr8_109917153_109917671	chr8	109917153	109917671	519	*	Intron (ENSMUST00000179721.7/244650, intron 9 of 18)	8	109959625	109962053	2429	2	73608	ENSMUST00000155052.1	44382	ENSMUSG00000001672	Marveld3	MARVEL (membrane-associating) domain containing 3	7435	chr8	109917153	109917671	519	*	6.68869321013421	6.28821327271266	7.00181573317525	-0.47011547448996	0.00850653646345499	0.0464821865367567
chr8_109940663_109941063	chr8	109940663	109941063	401	*	3' UTR	8	109959625	109962053	2429	2	73608	ENSMUST00000155052.1	20990	ENSMUSG00000001672	Marveld3	MARVEL (membrane-associating) domain containing 3	3705	chr8	109940663	109941063	401	*	5.01075872016354	3.90678663608953	5.62877758913113	-0.889753869232906	0.000541848440312969	0.00594161311325101
chr8_110749506_110750139	chr8	110749506	110750139	634	*	Exon (ENSMUST00000150680.1/76527, exon 3 of 8)	8	110741829	110742698	870	2	76527	ENSMUST00000154803.1	-6808	ENSMUSG00000031750	Il34	interleukin 34	861	chr8	110749506	110750139	634	*	6.06718712353684	4.88619586023486	6.70776330466113	-1.49602611121843	1.28763399359456e-07	6.07580792773129e-06
chr8_110846457_110847546	chr8	110846457	110847546	1090	*	Promoter (<=1kb)	8	110810239	110846776	36538	2	101943	ENSMUST00000042012.6	0	ENSMUSG00000033732	Sf3b3	splicing factor 3b, subunit 3	1181	chr8	110846457	110847546	1090	*	10.0889744524578	9.76908035028893	10.350651268265	-0.525774012439072	1.36404913291891e-06	4.69239831694298e-05
chr8_110859644_110860044	chr8	110859644	110860044	401	*	Promoter (<=1kb)	8	110859704	110868421	8718	1	102339	ENSMUST00000173501.1	0	ENSMUSG00000031753	Cog4	component of oligomeric golgi complex 4	1368	chr8	110859644	110860044	401	*	6.48066294781906	5.64841249121553	7.00507527790381	-1.03457586928853	3.41338203175846e-06	0.000101370958921236
chr8_110920535_110920935	chr8	110920535	110920935	401	*	Promoter (<=1kb)	8	110919958	110956987	37030	1	20444	ENSMUST00000129639.1	577	ENSMUSG00000031749	St3gal2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2	5196	chr8	110920535	110920935	401	*	6.82199241968497	6.33835174685901	7.1835692347327	-0.563083955564342	0.00228960955020391	0.017902226173236
chr8_110921544_110922166	chr8	110921544	110922166	623	*	Promoter (1-2kb)	8	110919958	110956987	37030	1	20444	ENSMUST00000129639.1	1586	ENSMUSG00000031749	St3gal2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2	192	chr8	110921544	110922166	623	*	9.79953939557917	9.1431935079	10.2489863465645	-1.02609837268534	1.48700758405466e-14	3.14649255819732e-12
chr8_110929006_110929406	chr8	110929006	110929406	401	*	Promoter (2-3kb)	8	110931921	110957186	25266	1	20444	ENSMUST00000141464.1	-2515	ENSMUSG00000031749	St3gal2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2	4405	chr8	110929006	110929406	401	*	8.33446662365276	8.0313785185169	8.58480295004872	-0.454483491160711	0.0011691176962441	0.010781230494022
chr8_110996877_110997451	chr8	110996877	110997451	575	*	Promoter (<=1kb)	8	110980473	110997770	17298	2	13680	ENSMUST00000173183.1	319	ENSMUSG00000015023	Ddx19a	DEAD box helicase 19a	660	chr8	110996877	110997451	575	*	6.52683127080543	5.47508841330528	7.1286370535976	-1.42044737319554	1.61313982927575e-08	9.92985330969484e-07
chr8_111188826_111189226	chr8	111188826	111189226	401	*	Exon (ENSMUST00000169020.7/20340, exon 7 of 26)	8	111157525	111177776	20252	2	20340	ENSMUST00000168741.7	-11050	ENSMUSG00000003316	Glg1	golgi apparatus protein 1	1431	chr8	111188826	111189226	401	*	5.73538753991253	4.59502958658408	6.36425722695831	-1.31438844305228	4.38832238363424e-06	0.000124587263088685
chr8_111509301_111509701	chr8	111509301	111509701	401	*	Intron (ENSMUST00000038193.14/319481, intron 1 of 25)	8	111450208	111521987	71780	2	319481	ENSMUST00000211981.1	12286	ENSMUSG00000031959	Wdr59	WD repeat domain 59	1940	chr8	111509301	111509701	401	*	5.96454066870608	6.51731307679693	5.05701357275962	1.02359655662269	2.63830495427623e-05	0.000552507295759693
chr8_111516645_111517045	chr8	111516645	111517045	401	*	Intron (ENSMUST00000038193.14/319481, intron 1 of 25)	8	111450208	111521987	71780	2	319481	ENSMUST00000211981.1	4942	ENSMUSG00000031959	Wdr59	WD repeat domain 59	3552	chr8	111516645	111517045	401	*	7.59032273010281	7.91732448693756	7.16678927385074	0.570397104099339	0.000442260150382529	0.00505847498017765
chr8_111521989_111522715	chr8	111521989	111522715	727	*	Promoter (<=1kb)	8	111448797	111522092	73296	2	319481	ENSMUST00000038193.14	0	ENSMUSG00000031959	Wdr59	WD repeat domain 59	3886	chr8	111521989	111522715	727	*	11.2138724474266	11.019120120566	11.3854342949502	-0.33601027183646	0.000671508420135644	0.00702042526630231
chr8_111535932_111536507	chr8	111535932	111536507	576	*	Promoter (<=1kb)	8	111536097	111625720	89624	1	170737	ENSMUST00000172856.7	0	ENSMUSG00000033545	Znrf1	zinc and ring finger 1	7138	chr8	111535932	111536507	576	*	6.98241517060449	7.28678861927861	6.59616892331432	0.468382230161998	0.00742366822099756	0.0422529236220885
chr8_111853983_111854595	chr8	111853983	111854595	613	*	Promoter (<=1kb)	8	111768491	111854291	85801	2	23837	ENSMUST00000034432.6	0	ENSMUSG00000031954	Cfdp1	craniofacial development protein 1	2399	chr8	111853983	111854595	613	*	10.850012297161	10.5796195943189	11.0776377617584	-0.445614842094085	7.57597254088973e-05	0.0012829888971185
chr8_111932528_111932928	chr8	111932528	111932928	401	*	Promoter (<=1kb)	8	111912073	111933799	21727	2	234740	ENSMUST00000211866.1	871	ENSMUSG00000031951	Tmem231	transmembrane protein 231	2275	chr8	111932528	111932928	401	*	9.76014095214884	9.47601344491595	9.99741326868378	-0.465138038829593	5.8713243766277e-05	0.00104850239757914
chr8_111933630_111934030	chr8	111933630	111934030	401	*	Promoter (<=1kb)	8	111912011	111933881	21871	2	234740	ENSMUST00000034429.8	0	ENSMUSG00000031951	Tmem231	transmembrane protein 231	5431	chr8	111933630	111934030	401	*	10.5487505895454	10.3702476097438	10.7075795317424	-0.307512434340598	0.00268922934224847	0.0201169803880554
chr8_111939507_111940199	chr8	111939507	111940199	693	*	Promoter (<=1kb)	8	111940703	111953612	12910	1	93739	ENSMUST00000034428.7	-504	ENSMUSG00000031950	Gabarapl2	GABA type A receptor associated protein like 2	748	chr8	111939507	111940199	693	*	10.6678212823748	10.3051220644104	10.9574100726479	-0.59570544919895	4.25725336429791e-08	2.31229187742421e-06
chr8_111989924_111990463	chr8	111989924	111990463	540	*	Promoter (<=1kb)	8	111971553	111990412	18860	2	30947	ENSMUST00000120457.1	0	ENSMUSG00000031949	Adat1	adenosine deaminase, tRNA-specific 1	2199	chr8	111989924	111990463	540	*	7.91771288663066	7.46596960446498	8.26122438889965	-0.634355939873974	4.85970444492673e-05	0.000897620222540363
chr8_112011924_112012324	chr8	112011924	112012324	401	*	Promoter (<=1kb)	8	112011398	112020528	9131	1	57321	ENSMUST00000052138.10	526	ENSMUSG00000033430	Terf2ip	telomeric repeat binding factor 2, interacting protein	6459	chr8	112011924	112012324	401	*	7.52805793491752	7.20781791488403	7.78996585918806	-0.444519671419729	0.00515794614859714	0.0324433934322737
chr8_112045856_112046256	chr8	112045856	112046256	401	*	Distal Intergenic	8	112011398	112020528	9131	1	57321	ENSMUST00000052138.10	34458	ENSMUSG00000033430	Terf2ip	telomeric repeat binding factor 2, interacting protein	3843	chr8	112045856	112046256	401	*	5.80142217212516	4.96679365893508	6.32676203333674	-0.79147344280236	0.000637439482668864	0.0067388118299214
chr8_114439386_114440008	chr8	114439386	114440008	623	*	Promoter (<=1kb)	8	114439655	115352708	913054	1	80707	ENSMUST00000004756.13	0	ENSMUSG00000004637	Wwox	WW domain-containing oxidoreductase	4339	chr8	114439386	114440008	623	*	9.55467763715535	9.31829158207302	9.75772957927177	-0.387542482674689	0.00110797959031365	0.0103720850742302
chr8_11636286_11636922	chr8	11636286	11636922	637	*	Promoter (<=1kb)	8	11611583	11635757	24175	2	102334	ENSMUST00000169782.2	-529	ENSMUSG00000031508	Ankrd10	ankyrin repeat domain 10	4987	chr8	11636286	11636922	637	*	8.65589163832656	8.88664679686317	8.38106735873964	0.417704430409763	0.00190625438925895	0.0155294560000849
chr8_116980139_116980539	chr8	116980139	116980539	401	*	Promoter (1-2kb)	8	116971108	116978959	7852	2	69528	ENSMUST00000213068.1	-1180	ENSMUSG00000031847	1700030J22Rik	RIKEN cDNA 1700030J22 gene	4107	chr8	116980139	116980539	401	*	7.03256404185209	6.57218702174792	7.38102729665862	-0.588538641437508	0.000856824997126049	0.00847582886735817
chr8_117049419_117050073	chr8	117049419	117050073	655	*	Exon (ENSMUST00000098375.5/76645, exon 17 of 43)	8	117023550	117028843	5294	2	76645	ENSMUST00000160449.1	-20576	ENSMUSG00000034416	Pkd1l2	polycystic kidney disease 1 like 2	4348	chr8	117049419	117050073	655	*	6.32128774712523	5.6990196531097	6.75462242358504	-0.661308242956534	0.00111712222441536	0.0104382071323189
chr8_117082962_117083362	chr8	117082962	117083362	401	*	Promoter (<=1kb)	8	116995679	117082449	86771	2	76645	ENSMUST00000109093.8	-513	ENSMUSG00000034416	Pkd1l2	polycystic kidney disease 1 like 2	7093	chr8	117082962	117083362	401	*	8.57675040678316	8.34642799893419	8.77531450014972	-0.359243446307522	0.00721888937400394	0.0413480640910275
chr8_117196574_117196974	chr8	117196574	117196974	401	*	Exon (ENSMUST00000064488.10/209239, exon 9 of 11)	8	117158137	117215997	57861	1	209239	ENSMUST00000162997.2	38437	ENSMUSG00000052557	Gan	giant axonal neuropathy	285	chr8	117196574	117196974	401	*	10.4185155829275	9.92472729656292	10.7857100626565	-0.796673370119947	1.07662981510392e-12	1.53474524555182e-10
chr8_117200374_117200774	chr8	117200374	117200774	401	*	Intron (ENSMUST00000064488.10/209239, intron 9 of 10)	8	117158137	117215997	57861	1	209239	ENSMUST00000162997.2	42237	ENSMUSG00000052557	Gan	giant axonal neuropathy	534	chr8	117200374	117200774	401	*	8.03788924915547	7.36593286479577	8.49453249272475	-0.990531031933759	1.89548958195195e-09	1.44209841284573e-07
chr8_117200861_117201261	chr8	117200861	117201261	401	*	Intron (ENSMUST00000064488.10/209239, intron 9 of 10)	8	117158137	117215997	57861	1	209239	ENSMUST00000162997.2	42724	ENSMUSG00000052557	Gan	giant axonal neuropathy	130	chr8	117200861	117201261	401	*	10.7291146021429	10.1643484645768	11.1339468970071	-0.913908502023302	2.45924600469536e-17	7.68552211021219e-15
chr8_117201298_117201698	chr8	117201298	117201698	401	*	Intron (ENSMUST00000064488.10/209239, intron 9 of 10)	8	117158137	117215997	57861	1	209239	ENSMUST00000162997.2	43161	ENSMUSG00000052557	Gan	giant axonal neuropathy	591	chr8	117201298	117201698	401	*	9.15882887436197	8.69216923515937	9.51086627432901	-0.730460705132587	6.86970967981326e-09	4.72243139021613e-07
chr8_117205880_117206280	chr8	117205880	117206280	401	*	3' UTR	8	117158137	117215997	57861	1	209239	ENSMUST00000162997.2	47743	ENSMUSG00000052557	Gan	giant axonal neuropathy	2179	chr8	117205880	117206280	401	*	8.07441093132703	7.6117193722623	8.42419375589452	-0.642657648219492	4.66498050615221e-05	0.000869775874361844
chr8_117257815_117258215	chr8	117257815	117258215	401	*	Promoter (<=1kb)	8	117257117	117446188	189072	1	74440	ENSMUST00000211913.1	698	ENSMUSG00000034390	Cmip	c-Maf inducing protein	2116	chr8	117257815	117258215	401	*	7.01068796412244	6.41115863992178	7.43295408865143	-0.772726756967298	4.02859524649378e-05	0.000773486479580825
chr8_117258281_117259272	chr8	117258281	117259272	992	*	Promoter (1-2kb)	8	117257117	117446188	189072	1	74440	ENSMUST00000211913.1	1164	ENSMUSG00000034390	Cmip	c-Maf inducing protein	3745	chr8	117258281	117259272	992	*	8.19447565173118	7.85758215081879	8.46740144065007	-0.498355661221367	0.000564899124553583	0.00612821274585805
chr8_117334909_117335309	chr8	117334909	117335309	401	*	Intron (ENSMUST00000166750.8/74440, intron 1 of 20)	8	117349170	117459430	110261	1	74440	ENSMUST00000095172.5	-13861	ENSMUSG00000034390	Cmip	c-Maf inducing protein	503	chr8	117334909	117335309	401	*	7.02415401895901	6.03186222580218	7.60653793807597	-1.4017914242517	1.03564014730358e-09	8.36480164304228e-08
chr8_117465291_117465691	chr8	117465291	117465691	401	*	Distal Intergenic	8	117459265	117459328	64	1	102465653	ENSMUST00000183794.1	6026	ENSMUSG00000098483	Mir7078	microRNA 7078	7248	chr8	117465291	117465691	401	*	6.93384942641465	6.55506982150287	7.23357717153557	-0.462393946912362	0.00784376416260713	0.0439593757806754
chr8_117474952_117475352	chr8	117474952	117475352	401	*	Distal Intergenic	8	117459265	117459328	64	1	102465653	ENSMUST00000183794.1	15687	ENSMUSG00000098483	Mir7078	microRNA 7078	1509	chr8	117474952	117475352	401	*	7.47467496341684	6.90933231372878	7.87980156431244	-0.777600777674529	6.01927312369611e-06	0.000162057660169915
chr8_117589954_117590354	chr8	117589954	117590354	401	*	Exon (ENSMUST00000081232.8/234779, exon 17 of 33)	8	117661399	117671547	10149	2	74032	ENSMUST00000037955.13	81193	ENSMUSG00000034308	Sdr42e1	short chain dehydrogenase/reductase family 42E, member 1	6795	chr8	117589954	117590354	401	*	4.7446914554004	5.30713987023863	3.81019940929363	0.591695348872298	0.00620587783858733	0.0371046650402189
chr8_117772086_117772486	chr8	117772086	117772486	401	*	Distal Intergenic	8	117793974	117801927	7954	2	68533	ENSMUST00000211818.1	29441	ENSMUSG00000031843	Mphosph6	M phase phosphoprotein 6	2145	chr8	117772086	117772486	401	*	5.81785452396416	4.85777722361484	6.38926012484711	-1.02531430364714	4.36130100231004e-05	0.000826044642521445
chr8_11797391_11797791	chr8	11797391	11797791	401	*	Promoter (2-3kb)	8	11799844	11800959	1116	1	54126	ENSMUST00000210287.1	-2053	ENSMUSG00000031511	Arhgef7	Rho guanine nucleotide exchange factor	7518	chr8	11797391	11797791	401	*	4.647950923629	3.73319306508121	5.20334216609334	-0.551956688309124	0.00883061336041799	0.0477203151095639
chr8_119297771_119298171	chr8	119297771	119298171	401	*	Intron (ENSMUST00000117160.1/12554, intron 11 of 13)	8	119277411	119314116	36706	1	12554	ENSMUST00000151842.1	20360	ENSMUSG00000031841	Cdh13	cadherin 13	6841	chr8	119297771	119298171	401	*	4.29451564705119	3.1282994047364	4.93088416866694	-0.585850568779313	0.00634277946391039	0.0376681919719759
chr8_119344231_119344631	chr8	119344231	119344631	401	*	Promoter (<=1kb)	8	119344488	119348922	4435	1	68196	ENSMUST00000034300.7	0	ENSMUSG00000031839	Hsbp1	heat shock factor binding protein 1	1067	chr8	119344231	119344631	401	*	9.82748113090441	9.48196855875549	10.1060270158358	-0.563254000929676	6.35466827958695e-07	2.41959801494638e-05
chr8_119558707_119559244	chr8	119558707	119559244	538	*	Promoter (<=1kb)	8	119508156	119558727	50572	2	56453	ENSMUST00000098362.10	0	ENSMUSG00000031835	Mbtps1	membrane-bound transcription factor peptidase, site 1	3801	chr8	119558707	119559244	538	*	9.6458388943286	9.40768419622768	9.85019368481111	-0.393351930836512	0.000606060748276394	0.00647788214160091
chr8_119604890_119605605	chr8	119604890	119605605	716	*	Promoter (<=1kb)	8	119597871	119605206	7336	2	21341	ENSMUST00000212929.1	0	ENSMUSG00000031832	Taf1c	TATA-box binding protein associated factor, RNA polymerase I, C	2668	chr8	119604890	119605605	716	*	9.37813226236202	9.07165336925945	9.63077451754717	-0.487014672606251	0.000121001239897004	0.00184254774111528
chr8_119910423_119910823	chr8	119910423	119910823	401	*	Promoter (<=1kb)	8	119910814	119957560	46747	1	22224	ENSMUST00000108988.8	0	ENSMUSG00000031826	Usp10	ubiquitin specific peptidase 10	3015	chr8	119910423	119910823	401	*	8.58007068243609	8.8496196212882	8.24831529765485	0.502731282341431	0.000214052268605103	0.00288222383384038
chr8_119916288_119916688	chr8	119916288	119916688	401	*	Intron (ENSMUST00000144458.7/22224, intron 1 of 13)	8	119910857	119951934	41078	1	22224	ENSMUST00000108982.10	5431	ENSMUSG00000031826	Usp10	ubiquitin specific peptidase 10	359	chr8	119916288	119916688	401	*	7.03484740245424	5.91331491704571	7.65814741471796	-1.5904263838833	2.79139506386299e-11	3.15894170639447e-09
chr8_120071538_120072235	chr8	120071538	120072235	698	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120082403	120086835	4433	2	102193	ENSMUST00000150444.1	14600	ENSMUSG00000031823	Zdhhc7	zinc finger, DHHC domain containing 7	5712	chr8	120071538	120072235	698	*	7.26250695403234	6.89394417113078	7.55581418984604	-0.485983061507153	0.00329232280210637	0.0234161377881235
chr8_120178963_120179467	chr8	120178963	120179467	505	*	Promoter (1-2kb)	8	120166397	120177466	11070	2	436062	ENSMUST00000048786.12	-1497	ENSMUSG00000042269	Cibar2	CBY1 interacting BAR domain containing 2	2312	chr8	120178963	120179467	505	*	7.83094240353001	7.39252354932874	8.16671955770675	-0.620375669891216	6.35763967023336e-05	0.00111717918201804
chr8_120288485_120288885	chr8	120288485	120288885	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120228456	120553634	325179	1	382034	ENSMUST00000180448.2	60029	ENSMUSG00000031822	Gse1	genetic suppressor element 1, coiled-coil protein	4069	chr8	120288485	120288885	401	*	8.92998131473129	8.65656776035648	9.15974196159516	-0.432297526776109	0.000820685663992901	0.00819415002974676
chr8_120290672_120291072	chr8	120290672	120291072	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120228456	120553634	325179	1	382034	ENSMUST00000180448.2	62216	ENSMUSG00000031822	Gse1	genetic suppressor element 1, coiled-coil protein	2087	chr8	120290672	120291072	401	*	7.39258009866989	6.85740286712474	7.78206552515237	-0.710287162958438	3.82351973711768e-05	0.000744313063535602
chr8_120292290_120292690	chr8	120292290	120292690	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120228456	120553634	325179	1	382034	ENSMUST00000180448.2	63834	ENSMUSG00000031822	Gse1	genetic suppressor element 1, coiled-coil protein	5749	chr8	120292290	120292690	401	*	7.58824627951356	7.25503276618819	7.85875554985526	-0.465488811325767	0.00336634852438015	0.023789292311705
