seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr10	80344428	80344626	199	*	Promoter (<=1kb)	10	80343006	80345238	2233	2	66548	ENSMUST00000138705.2	612	ENSMUSG00000043822	Adamtsl5	ADAMTS-like 5
chr8	94541274	94541843	570	*	Intron (ENSMUST00000048653.9/234577, intron 1 of 15)	8	94533067	94570390	37324	1	234577	ENSMUST00000109537.1	8207	ENSMUSG00000034361	Cpne2	copine II
chr9	114781381	114781538	158	*	Promoter (<=1kb)	9	114756839	114781832	24994	2	102545	ENSMUST00000084867.8	294	ENSMUSG00000032436	Cmtm7	CKLF-like MARVEL transmembrane domain containing 7
chr15	88815466	88815656	191	*	Promoter (<=1kb)	15	88805244	88816171	10928	2	223774	ENSMUST00000160222.1	515	ENSMUSG00000035845	Alg12	ALG12 alpha-1,6-mannosyltransferase
chr11	96713707	96713806	100	*	Intron (ENSMUST00000103154.10/78473, intron 9 of 12)	11	96708235	96713202	4968	1	78473	ENSMUST00000123814.1	5472	ENSMUSG00000057058	Skap1	src family associated phosphoprotein 1
chr13	6922375	6922533	159	*	Distal Intergenic	13	6579768	6648777	69010	2	56421	ENSMUST00000138703.7	-273598	ENSMUSG00000021196	Pfkp	phosphofructokinase, platelet
chr1	149840914	149841187	274	*	Intron (ENSMUST00000070200.14/18783, intron 16 of 17)	1	149886184	149902199	16016	2	18783	ENSMUST00000155438.1	61012	ENSMUSG00000056220	Pla2g4a	phospholipase A2, group IVA (cytosolic, calcium-dependent)
chr10	95722183	95722550	368	*	Exon (ENSMUST00000218396.1/ENSMUST00000218396.1, exon 1 of 3)	10	95547007	95564146	17140	2	71207	ENSMUST00000020217.6	-158037	ENSMUSG00000020029	Nudt4	nudix hydrolase 4
chr14	54176380	54176817	438	*	Distal Intergenic	14	54239661	54253914	14254	2	13135	ENSMUST00000128231.1	77097	ENSMUSG00000022174	Dad1	defender against cell death 1
chr5	72181194	72181400	207	*	Distal Intergenic	5	72156575	72168189	11615	2	27784	ENSMUST00000013693.10	-13005	ENSMUSG00000029213	Commd8	COMM domain containing 8
chr9	75100456	75100653	198	*	Intron (ENSMUST00000149823.1/17918, intron 1 of 1)	9	75071600	75218953	147354	1	17918	ENSMUST00000136731.7	28856	ENSMUSG00000034593	Myo5a	myosin VA
chr14	47396394	47396487	94	*	Promoter (<=1kb)	14	47393976	47395961	1986	2	218977	ENSMUST00000179465.2	-433	ENSMUSG00000037544	Dlgap5	DLG associated protein 5
chr3	133092493	133092610	118	*	Promoter (<=1kb)	3	132982772	133092033	109262	2	67553	ENSMUST00000080583.5	-460	ENSMUSG00000028018	Gstcd	glutathione S-transferase, C-terminal domain containing
chr16	18621621	18621885	265	*	Promoter (<=1kb)	16	18620317	18621640	1324	2	14724	ENSMUST00000167388.2	0	ENSMUSG00000050761	Gp1bb	glycoprotein Ib, beta polypeptide
chr5	93135773	93136069	297	*	Intron (ENSMUST00000074733.10/52398, intron 1 of 9)	5	93148503	93157702	9200	1	52398	ENSMUST00000201695.1	-12434	ENSMUSG00000058013	Septin11	septin 11
chr10	123360554	123360763	210	*	Intron (ENSMUST00000218926.1/268354, intron 1 of 5)	10	123264985	123740947	475963	1	268354	ENSMUST00000219723.1	95569	ENSMUSG00000044071	Tafa2	TAFA chemokine like family member 2
chr4	57916562	57916674	113	*	Promoter (<=1kb)	4	57908483	57916297	7815	2	242484	ENSMUST00000063816.5	-265	ENSMUSG00000052117	D630039A03Rik	RIKEN cDNA D630039A03 gene
chr10	24727600	24727899	300	*	Distal Intergenic	10	24641435	24712159	70725	2	18605	ENSMUST00000039882.12	-15441	ENSMUSG00000037370	Enpp1	ectonucleotide pyrophosphatase/phosphodiesterase 1
chr6	108529254	108529421	168	*	Intron (ENSMUST00000032192.8/16438, intron 60 of 61)	6	108518732	108519672	941	1	16438	ENSMUST00000205005.1	10522	ENSMUSG00000030102	Itpr1	inositol 1,4,5-trisphosphate receptor 1
chr6	94826804	94826934	131	*	Exon (ENSMUST00000157970.1/ENSMUST00000157970.1, exon 1 of 1)	6	94943834	94951545	7712	1	78773	ENSMUST00000203778.1	-116900	ENSMUSG00000108187	4930511E03Rik	RIKEN cDNA 4930511E03 gene
chr5	144181362	144181585	224	*	Intron (ENSMUST00000041804.7/231876, intron 11 of 13)	5	144190286	144194441	4156	1	17341	ENSMUST00000060747.7	-8701	ENSMUSG00000052271	Bhlha15	basic helix-loop-helix family, member a15
chr2	152471123	152471212	90	*	Distal Intergenic	2	152477063	152479934	2872	1	319579	ENSMUST00000109836.2	-5851	ENSMUSG00000049560	Defb20	defensin beta 20
chr3	7502814	7502894	81	*	Promoter (<=1kb)	3	7503483	7553836	50354	1	67306	ENSMUST00000051064.8	-589	ENSMUSG00000043542	Zc2hc1a	zinc finger, C2HC-type containing 1A
chr6	122297807	122297958	152	*	Distal Intergenic	6	122308720	122317680	8961	1	17113	ENSMUST00000007602.14	-10762	ENSMUSG00000007458	M6pr	mannose-6-phosphate receptor, cation dependent
chr12	51700030	51700200	171	*	Intron (ENSMUST00000218820.1/11782, intron 1 of 5)	12	51609645	51691897	82253	2	94186	ENSMUST00000169503.3	-8133	ENSMUSG00000020954	Strn3	striatin, calmodulin binding protein 3
chr3	75956073	75956374	302	*	Promoter (<=1kb)	3	75909856	75956650	46795	2	73124	ENSMUST00000125405.1	276	ENSMUSG00000034109	Golim4	golgi integral membrane protein 4
chr15	43037029	43037113	85	*	Intron (ENSMUST00000226810.1/239405, intron 5 of 5)	15	43020797	43170818	150022	2	239405	ENSMUST00000063492.7	133705	ENSMUSG00000051920	Rspo2	R-spondin 2
chr14	67760324	67760531	208	*	Intron (ENSMUST00000039135.5/68813, intron 48 of 51)	14	67755619	67764959	9341	2	68813	ENSMUST00000226033.1	4428	ENSMUSG00000044447	Dock5	dedicator of cytokinesis 5
chr18	82489278	82489463	186	*	Intron (ENSMUST00000091789.10/17196, intron 1 of 3)	18	82475370	82584217	108848	1	17196	ENSMUST00000143506.7	13908	ENSMUSG00000041607	Mbp	myelin basic protein
chr2	84292470	84292559	90	*	Distal Intergenic	2	84330659	84375358	44700	2	54598	ENSMUST00000099944.3	82799	ENSMUSG00000059588	Calcrl	calcitonin receptor-like
chr18	60963452	60963570	119	*	Promoter (<=1kb)	18	60963554	60984863	21310	1	12322	ENSMUST00000115295.8	0	ENSMUSG00000024617	Camk2a	calcium/calmodulin-dependent protein kinase II alpha
chr13	83072119	83072358	240	*	Intron (ENSMUST00000225970.1/ENSMUST00000225970.1, intron 2 of 3)	13	82698275	82698333	59	2	100628621	ENSMUST00000198795.1	-373786	ENSMUSG00000106655	Mir3961	microRNA 3961
chr2	129601950	129602181	232	*	Intron (ENSMUST00000127751.7/19261, intron 2 of 3)	2	129593613	129630184	36572	1	19261	ENSMUST00000160276.1	8337	ENSMUSG00000037902	Sirpa	signal-regulatory protein alpha
chr11	68863751	68864081	331	*	Promoter (<=1kb)	11	68839914	68864993	25080	2	83431	ENSMUST00000127469.1	912	ENSMUSG00000018736	Ndel1	nudE neurodevelopment protein 1 like 1
chr7	110848439	110848598	160	*	Distal Intergenic	7	110813531	110844457	30927	2	67150	ENSMUST00000177236.7	-3982	ENSMUSG00000030788	Rnf141	ring finger protein 141
chr17	80997326	80997538	213	*	Intron (ENSMUST00000025092.4/68027, intron 3 of 3)	17	80944632	81001816	57185	1	68027	ENSMUST00000025092.4	52694	ENSMUSG00000024245	Tmem178	transmembrane protein 178
chr1	168287878	168288562	685	*	Intron (ENSMUST00000188912.6/18514, intron 2 of 7)	1	168158370	168164662	6293	2	18514	ENSMUST00000097471.3	-123216	ENSMUSG00000052534	Pbx1	pre B cell leukemia homeobox 1
chr18	3481479	3481599	121	*	Distal Intergenic	18	3507923	3516404	8482	1	68010	ENSMUST00000025075.2	-26324	ENSMUSG00000024232	Bambi	BMP and activin membrane-bound inhibitor
chr4	56493083	56493209	127	*	Distal Intergenic	4	56740005	56741443	1439	2	11471	ENSMUST00000095080.4	248234	ENSMUSG00000070980	Actl7b	actin-like 7b
chr6	31519020	31519410	391	*	Distal Intergenic	6	31522992	31524311	1320	2	27205	ENSMUST00000136877.1	4901	ENSMUSG00000025608	Podxl	podocalyxin-like
chr7	75859946	75860032	87	*	Intron (ENSMUST00000171155.3/207952, intron 1 of 2)	7	75848441	75865627	17187	1	207952	ENSMUST00000205887.1	11505	ENSMUSG00000055652	Klhl25	kelch-like 25
chr7	71386100	71386519	420	*	Intron (ENSMUST00000190004.1/ENSMUST00000190004.1, intron 2 of 2)	7	71909693	71939191	29499	1	78156	ENSMUST00000205699.1	-523174	ENSMUSG00000108669	4930441H08Rik	RIKEN cDNA 4930441H08 gene
chr12	86433424	86433550	127	*	Intron (ENSMUST00000116402.9/26380, intron 1 of 6)	12	86421883	86519800	97918	1	26380	ENSMUST00000021680.11	11541	ENSMUSG00000021255	Esrrb	estrogen related receptor, beta
chr16	31932839	31933193	355	*	Promoter (<=1kb)	16	31933851	31946046	12196	1	239827	ENSMUST00000052174.2	-658	ENSMUSG00000045625	Pigz	phosphatidylinositol glycan anchor biosynthesis, class Z
chr3	108536499	108536658	160	*	Promoter (<=1kb)	3	108455694	108536536	80843	2	229722	ENSMUST00000106625.9	0	ENSMUSG00000040412	Elapor1	endosome-lysosome associated apoptosis and autophagy regulator 1
chr7	140967845	140968179	335	*	Promoter (<=1kb)	7	140968028	140969825	1798	1	68713	ENSMUST00000106040.7	0	ENSMUSG00000025491	Ifitm1	interferon induced transmembrane protein 1
chr8	105345167	105345290	124	*	Promoter (2-3kb)	8	105329163	105347909	18747	2	234686	ENSMUST00000132777.7	2619	ENSMUSG00000014778	Fhod1	formin homology 2 domain containing 1
chr4	115583087	115583497	411	*	Promoter (<=1kb)	4	115582286	115583144	859	2	631037	ENSMUST00000119563.1	0	NA	Cyp4b1-ps2	cytochrome P450, family 4, subfamily b, polypeptide 1, pseudogene 2
chr15	31965662	31965817	156	*	Distal Intergenic	15	32177289	32178294	1006	1	57254	ENSMUST00000057633.3	-211472	ENSMUSG00000045267	Tas2r119	taste receptor, type 2, member 119
chr16	17461643	17461832	190	*	Intron (ENSMUST00000006293.4/12929, intron 1 of 2)	16	17452476	17484127	31652	1	12929	ENSMUST00000231629.1	9167	ENSMUSG00000006134	Crkl	v-crk avian sarcoma virus CT10 oncogene homolog-like
chr5	24394546	24394846	301	*	Promoter (<=1kb)	5	24394408	24400665	6258	1	74610	ENSMUST00000136414.1	138	ENSMUSG00000028973	Abcb8	ATP-binding cassette, sub-family B member 8
chr15	78520258	78520361	104	*	Distal Intergenic	15	78523348	78529592	6245	2	72709	ENSMUST00000229185.1	9231	ENSMUSG00000022440	C1qtnf6	C1q and tumor necrosis factor related protein 6
chr9	24284544	24284777	234	*	Promoter (1-2kb)	9	24283433	24313343	29911	1	319239	ENSMUST00000154644.1	1111	ENSMUSG00000043659	Npsr1	neuropeptide S receptor 1
chr1	120105835	120105932	98	*	Distal Intergenic	1	120113337	120120138	6802	2	13167	ENSMUST00000112648.7	14206	ENSMUSG00000026385	Dbi	diazepam binding inhibitor
chr15	12181144	12181833	690	*	Promoter (1-2kb)	15	12179632	12184463	4832	1	22763	ENSMUST00000140787.1	1512	ENSMUSG00000022201	Zfr	zinc finger RNA binding protein
chr7	139224748	139225060	313	*	Intron (ENSMUST00000016124.14/76612, intron 5 of 10)	7	139220898	139226204	5307	1	76612	ENSMUST00000130248.1	3850	ENSMUSG00000015980	Lrrc27	leucine rich repeat containing 27
chr5	98172865	98172982	118	*	Intron (ENSMUST00000210477.1/77630, intron 1 of 4)	5	98167198	98187454	20257	1	77630	ENSMUST00000210477.1	5667	ENSMUSG00000035456	Prdm8	PR domain containing 8
chr5	114902544	114902693	150	*	Promoter (1-2kb)	5	114901353	114911220	9868	1	23962	ENSMUST00000124716.2	1191	ENSMUSG00000029561	Oasl2	2'-5' oligoadenylate synthetase-like 2
chr17	87882670	87882909	240	*	Distal Intergenic	17	87745801	87797994	52194	2	210741	ENSMUST00000055221.8	-84676	ENSMUSG00000050138	Kcnk12	potassium channel, subfamily K, member 12
chr3	105046838	105047294	457	*	Intron (ENSMUST00000077548.11/80281, intron 1 of 5)	3	105006095	105052925	46831	2	80281	ENSMUST00000199002.1	5631	ENSMUSG00000062127	Cttnbp2nl	CTTNBP2 N-terminal like
chr15	39217398	39217503	106	*	Intron (ENSMUST00000228460.1/116838, intron 1 of 1)	15	39198363	39681764	483402	1	116838	ENSMUST00000042917.9	19035	ENSMUSG00000037386	Rims2	regulating synaptic membrane exocytosis 2
chr2	154223230	154223488	259	*	Promoter (<=1kb)	2	154223742	154240902	17161	1	228802	ENSMUST00000045959.7	-254	ENSMUSG00000038572	Bpifb5	BPI fold containing family B, member 5
chr1	176827571	176827798	228	*	Intron (ENSMUST00000150429.7/76816, intron 3 of 7)	1	176814660	177020437	205778	1	76816	ENSMUST00000123409.7	12911	ENSMUSG00000026504	Sdccag8	serologically defined colon cancer antigen 8
chr17	73950169	73950350	182	*	Promoter (<=1kb)	17	73883895	73950182	66288	2	22436	ENSMUST00000024866.5	0	ENSMUSG00000024066	Xdh	xanthine dehydrogenase
chr7	143755838	143756009	172	*	Promoter (<=1kb)	7	143709051	143756985	47935	2	79196	ENSMUST00000134056.1	976	ENSMUSG00000037606	Osbpl5	oxysterol binding protein-like 5
chr4	141723271	141723624	354	*	Promoter (<=1kb)	4	141677549	141723419	45871	2	68817	ENSMUST00000102484.4	0	ENSMUSG00000078515	Ddi2	DNA-damage inducible protein 2
chr8	84513914	84514021	108	*	Intron (ENSMUST00000238701.1/12286, intron 5 of 48)	8	84547094	84554084	6991	1	12286	ENSMUST00000129620.1	-33073	ENSMUSG00000034656	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit
chr4	88535811	88536020	210	*	Distal Intergenic	4	88522025	88522774	750	2	15977	ENSMUST00000055671.4	-13037	ENSMUSG00000048806	Ifnb1	interferon beta 1, fibroblast
chr12	95937791	95937969	179	*	Distal Intergenic	12	96046767	96047120	354	2	69423	ENSMUST00000073560.4	109151	NA	1700019M22Rik	RIKEN cDNA 1700019M22 gene
chr2	125929947	125930209	263	*	Intron (ENSMUST00000028636.12/69976, intron 6 of 9)	2	125866268	125947350	81083	1	69976	ENSMUST00000110454.1	63679	ENSMUSG00000027207	Galk2	galactokinase 2
chr2	158204272	158204378	107	*	Intron (ENSMUST00000103121.9/228846, intron 10 of 15)	2	158192008	158195749	3742	1	73399	ENSMUST00000109506.2	12264	ENSMUSG00000078957	1700060C20Rik	RIKEN cDNA 1700060C20 gene
chr6	98833923	98834281	359	*	Distal Intergenic	6	98930171	98935545	5375	2	108655	ENSMUST00000175880.1	101264	ENSMUSG00000030067	Foxp1	forkhead box P1
chr7	28100681	28100788	108	*	Promoter (<=1kb)	7	28100809	28120860	20052	1	215384	ENSMUST00000148946.7	-21	ENSMUSG00000047730	Fcgbp	Fc fragment of IgG binding protein
chr16	44993396	44993658	263	*	Distal Intergenic	16	44965254	44966854	1601	1	74603	ENSMUST00000163358.1	28142	ENSMUSG00000036172	Cd200r3	CD200 receptor 3
chr1	86263554	86264182	629	*	Intron (ENSMUST00000113309.8/78795, intron 23 of 24)	1	86244566	86269086	24521	1	78795	ENSMUST00000126579.1	18988	ENSMUSG00000062590	Armc9	armadillo repeat containing 9
chr13	93755108	93755511	404	*	Distal Intergenic	13	93771630	93943016	171387	1	11881	ENSMUST00000091403.5	-16119	ENSMUSG00000042082	Arsb	arylsulfatase B
chr17	83975835	83976164	330	*	Distal Intergenic	17	83998554	84013408	14855	1	78148	ENSMUST00000234981.1	-22390	ENSMUSG00000117431	8430430B14Rik	RIKEN cDNA 8430430B14 gene
chr3	135579282	135579380	99	*	Distal Intergenic	3	135590780	135594441	3662	2	18033	ENSMUST00000150007.1	15061	ENSMUSG00000028163	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105
chr16	37292741	37292823	83	*	Intron (ENSMUST00000114787.7/207227, intron 5 of 27)	16	37156752	37204576	47825	2	207227	ENSMUST00000149984.1	-88165	ENSMUSG00000022829	Stxbp5l	syntaxin binding protein 5-like
chr5	146703655	146704162	508	*	Distal Intergenic	5	146734839	146758448	23610	2	22217	ENSMUST00000138202.7	54286	ENSMUSG00000029640	Usp12	ubiquitin specific peptidase 12
chr7	135575691	135575982	292	*	Intron (ENSMUST00000211140.1/19267, intron 1 of 20)	7	135566162	135566282	121	1	100316818	ENSMUST00000157516.1	9529	ENSMUSG00000088141	Mir1962	microRNA 1962
chr2	119172874	119173193	320	*	Promoter (1-2kb)	2	119174509	119177575	3067	1	623781	ENSMUST00000069711.2	-1316	ENSMUSG00000055926	Gm14137	predicted gene 14137
chr11	26805296	26805405	110	*	Distal Intergenic	11	26547848	26593999	46152	2	69922	ENSMUST00000156264.1	-211297	ENSMUSG00000064090	Vrk2	vaccinia related kinase 2
chr10	43646473	43646608	136	*	Intron (ENSMUST00000215599.1/414125, intron 3 of 4)	10	43623747	43630806	7060	1	414125	ENSMUST00000216735.1	22726	ENSMUSG00000075184	F930017D23Rik	RIKEN cDNA F930017D23 gene
chr15	31345090	31345179	90	*	Intron (ENSMUST00000123325.8/67434, intron 1 of 3)	15	31324527	31325249	723	2	67434	ENSMUST00000227391.1	-19841	ENSMUSG00000022237	Ankrd33b	ankyrin repeat domain 33B
chr4	134619176	134619446	271	*	Intron (ENSMUST00000038628.3/230815, intron 3 of 12)	4	134567723	134567851	129	2	102465216	ENSMUST00000185007.1	-51325	ENSMUSG00000099289	Mir6403	microRNA 6403
chr3	22138237	22138323	87	*	Promoter (<=1kb)	3	22139274	22189786	50513	1	81004	ENSMUST00000202356.3	-951	ENSMUSG00000027630	Tbl1xr1	transducin (beta)-like 1X-linked receptor 1
chr15	38702379	38702775	397	*	Distal Intergenic	15	38713483	38728516	15034	2	105463124	ENSMUST00000226763.1	25741	ENSMUSG00000115620	Gm45924	predicted gene, 45924
chr6	84328059	84328319	261	*	Distal Intergenic	6	84412942	84423838	10897	2	100038556	ENSMUST00000203521.1	95519	ENSMUSG00000107797	Gm10445	predicted gene 10445
chr14	118662960	118663244	285	*	Intron (ENSMUST00000036554.13/239273, intron 3 of 30)	14	118483811	118676931	193121	2	239273	ENSMUST00000226703.1	13687	ENSMUSG00000032849	Abcc4	ATP-binding cassette, sub-family C member 4
chr5	139364504	139364591	88	*	Intron (ENSMUST00000066052.11/73212, intron 2 of 4)	5	139369650	139369745	96	2	723898	ENSMUST00000083659.1	5154	ENSMUSG00000065593	Mir339	microRNA 339
chr11	114342046	114342256	211	*	Distal Intergenic	11	114413643	114423887	10245	2	319819	ENSMUST00000141088.1	81631	ENSMUSG00000062391	4932435O22Rik	RIKEN cDNA 4932435O22 gene
chr3	39830795	39830908	114	*	Distal Intergenic	3	40508430	40509774	1345	2	100040882	ENSMUST00000202778.1	678866	ENSMUSG00000037884	1700017G19Rik	RIKEN cDNA 1700017G19 gene
chr13	44663123	44663403	281	*	Distal Intergenic	13	44729535	44848340	118806	1	16468	ENSMUST00000174068.7	-66132	ENSMUSG00000038518	Jarid2	jumonji and AT-rich interaction domain containing 2
chr11	4697833	4697946	114	*	Distal Intergenic	11	4701982	4704053	2072	2	66152	ENSMUST00000130236.1	6107	ENSMUSG00000059534	Uqcr10	ubiquinol-cytochrome c reductase, complex III subunit X
chr9	63377645	63378080	436	*	Promoter (<=1kb)	9	63163768	63377902	214135	2	23938	ENSMUST00000034920.10	0	ENSMUSG00000058444	Map2k5	mitogen-activated protein kinase kinase 5
chr2	122163891	122163982	92	*	Intron (ENSMUST00000036089.7/70928, intron 1 of 6)	2	122160802	122179024	18223	1	70928	ENSMUST00000143088.1	3089	ENSMUSG00000033368	Trim69	tripartite motif-containing 69
chr11	72926640	72926781	142	*	3' UTR	11	72920843	72927120	6278	1	195018	ENSMUST00000125122.1	5797	ENSMUSG00000055670	Zzef1	zinc finger, ZZ-type with EF hand domain 1
chr10	87859039	87859219	181	*	Promoter (<=1kb)	10	87859068	87937042	77975	1	16000	ENSMUST00000095360.10	0	ENSMUSG00000020053	Igf1	insulin-like growth factor 1
chr4	32537224	32537462	239	*	Intron (ENSMUST00000108180.8/12014, intron 4 of 6)	4	32563097	32571617	8521	2	414068	ENSMUST00000136149.1	34155	ENSMUSG00000086150	Bach2os	BTB and CNC homology 2, opposite strand
chr14	57529523	57529689	167	*	Intron (ENSMUST00000089494.5/239114, intron 2 of 2)	14	57524777	57543166	18390	1	239114	ENSMUST00000089494.5	4746	ENSMUSG00000050222	Il17d	interleukin 17D
chr7	114922289	114922461	173	*	Distal Intergenic	7	114948650	114983960	35311	1	101786	ENSMUST00000205913.1	-26189	ENSMUSG00000108379	A730082K24Rik	RIKEN cDNA A730082K24 gene
chr16	45572412	45572642	231	*	Intron (ENSMUST00000159945.7/208169, intron 13 of 27)	16	45539671	45606886	67216	1	208169	ENSMUST00000162774.6	32741	ENSMUSG00000033210	Slc9c1	solute carrier family 9, subfamily C (Na+-transporting carboxylic acid decarboxylase), member 1
chr13	9873411	9873774	364	*	Distal Intergenic	13	9691049	9765330	74282	2	66505	ENSMUST00000157035.8	-108081	ENSMUSG00000021156	Zmynd11	zinc finger, MYND domain containing 11
chr6	134791139	134791228	90	*	Promoter (<=1kb)	6	134737496	134791334	53839	2	70686	ENSMUST00000149776.2	106	ENSMUSG00000030203	Dusp16	dual specificity phosphatase 16
chr1	125663055	125663545	491	*	Distal Intergenic	1	125676995	125873862	196868	1	71111	ENSMUST00000027581.6	-13450	ENSMUSG00000026343	Gpr39	G protein-coupled receptor 39
chr4	129011649	129012045	397	*	Downstream (<=300bp)	4	128993353	129008229	14877	1	11637	ENSMUST00000152762.1	18296	ENSMUSG00000028792	Ak2	adenylate kinase 2
chr9	26806267	26806719	453	*	Promoter (<=1kb)	9	26763044	26806432	43389	2	244757	ENSMUST00000040398.13	0	ENSMUSG00000036395	Glb1l2	galactosidase, beta 1-like 2
chr7	90243256	90243421	166	*	Intron (ENSMUST00000107221.8/75338, intron 5 of 10)	7	90223873	90265418	41546	2	75338	ENSMUST00000107221.8	21997	ENSMUSG00000030617	Ccdc83	coiled-coil domain containing 83
chr3	103724259	103724526	268	*	Intron (ENSMUST00000157042.1/ENSMUST00000157042.1, intron 2 of 2)	3	103733700	103737968	4269	2	99543	ENSMUST00000154145.1	13442	ENSMUSG00000027848	Olfml3	olfactomedin-like 3
chr2	25480586	25480874	289	*	Distal Intergenic	2	25466709	25470046	3338	2	19215	ENSMUST00000114251.7	-10540	ENSMUSG00000015090	Ptgds	prostaglandin D2 synthase (brain)
chr13	74564424	74564602	179	*	Distal Intergenic	13	74480057	74493992	13936	2	235956	ENSMUST00000221173.1	-70432	ENSMUSG00000069208	Zfp825	zinc finger protein 825
chr3	106022008	106022097	90	*	Promoter (2-3kb)	3	106016919	106024911	7993	2	229687	ENSMUST00000066537.9	2814	ENSMUSG00000043873	Chil5	chitinase-like 5
chr1	156217491	156217691	201	*	Distal Intergenic	1	156075966	156205026	129061	2	329274	ENSMUST00000015628.3	-12465	ENSMUSG00000015484	Fam163a	family with sequence similarity 163, member A
chr11	53803184	53803384	201	*	Intron (ENSMUST00000135815.7/622459, intron 3 of 4)	11	53783418	53795875	12458	2	622459	ENSMUST00000153206.7	-7309	ENSMUSG00000081769	Gm12216	predicted gene 12216
chr2	131518795	131519120	326	*	Promoter (1-2kb)	2	131520186	131524879	4694	1	228608	ENSMUST00000183881.1	-1066	ENSMUSG00000027333	Smox	spermine oxidase
chr6	85068550	85068645	96	*	Promoter (<=1kb)	6	84834206	85069457	235252	2	75914	ENSMUST00000046334.14	812	ENSMUSG00000033769	Exoc6b	exocyst complex component 6B
chr14	118594563	118594781	219	*	Promoter (2-3kb)	14	118592369	118592472	104	2	102465208	ENSMUST00000184391.1	-2091	ENSMUSG00000098433	Mir6391	microRNA 6391
chr6	122862817	122863228	412	*	Distal Intergenic	6	122847138	122856161	9024	2	12267	ENSMUST00000042081.8	-6656	ENSMUSG00000040552	C3ar1	complement component 3a receptor 1
chr12	109512556	109512663	108	*	Intron (ENSMUST00000221332.1/ENSMUST00000221332.1, intron 2 of 4)	12	109541001	109545319	4319	1	17263	ENSMUST00000129245.7	-28338	ENSMUSG00000021268	Meg3	maternally expressed 3
chr10	34171767	34171992	226	*	Intron (ENSMUST00000048010.8/212898, intron 2 of 5)	10	34153624	34176245	22622	2	212898	ENSMUST00000217051.1	4253	ENSMUSG00000039497	Dse	dermatan sulfate epimerase
chr2	104493294	104493498	205	*	Promoter (<=1kb)	2	104429781	104493690	63910	2	15259	ENSMUST00000111124.7	192	ENSMUSG00000027177	Hipk3	homeodomain interacting protein kinase 3
chr18	82771241	82771501	261	*	Distal Intergenic	18	82754505	82759041	4537	2	76961	ENSMUST00000188435.1	-12200	ENSMUSG00000101773	2210420H20Rik	RIKEN cDNA 2210420H20 gene
chr15	25927181	25927413	233	*	Intron (ENSMUST00000022881.14/66270, intron 3 of 8)	15	25933552	25970186	36635	1	66270	ENSMUST00000228327.1	-6139	ENSMUSG00000022270	Retreg1	reticulophagy regulator 1
chr18	25331035	25331284	250	*	Intron (ENSMUST00000159605.7/225289, intron 5 of 8)	18	25233915	25464092	230178	1	225289	ENSMUST00000100131.4	97120	ENSMUSG00000033632	AW554918	expressed sequence AW554918
chr12	84052191	84052365	175	*	Promoter (<=1kb)	12	84052151	84060402	8252	1	171281	ENSMUST00000021653.7	40	ENSMUSG00000021228	Acot3	acyl-CoA thioesterase 3
chr12	115742064	115742377	314	*	Exon (ENSMUST00000166645.1/ENSMUST00000166645.1, exon 1 of 1)	12	115695720	115695794	75	2	102465205	ENSMUST00000184417.1	-46270	ENSMUSG00000098336	Mir6388	microRNA 6388
chr1	144314604	144314700	97	*	Distal Intergenic	1	144242296	144249242	6947	2	50778	ENSMUST00000189061.6	-65362	ENSMUSG00000026358	Rgs1	regulator of G-protein signaling 1
chr15	73596115	73596236	122	*	Promoter (<=1kb)	15	73581557	73596529	14973	2	106068	ENSMUST00000132607.1	293	ENSMUSG00000079020	Slc45a4	solute carrier family 45, member 4
chr17	28362638	28362800	163	*	Promoter (<=1kb)	17	28352530	28362920	10391	2	22157	ENSMUST00000140250.7	120	ENSMUSG00000037446	Tulp1	tubby like protein 1
chr15	12565405	12565625	221	*	Intron (ENSMUST00000075317.11/68070, intron 1 of 23)	15	12458146	12549877	91732	2	68070	ENSMUST00000189324.1	-15528	ENSMUSG00000022197	Pdzd2	PDZ domain containing 2
chr12	24715472	24715769	298	*	Distal Intergenic	12	24709029	24713341	4313	1	20135	ENSMUST00000154588.1	6443	ENSMUSG00000020649	Rrm2	ribonucleotide reductase M2
chr3	9198794	9199228	435	*	Distal Intergenic	3	9250602	9285333	34732	1	229055	ENSMUST00000155203.1	-51374	ENSMUSG00000069114	Zbtb10	zinc finger and BTB domain containing 10
chr4	119806710	119806791	82	*	Intron (ENSMUST00000144907.7/ENSMUST00000144907.7, intron 2 of 2)	4	119814331	119998432	184102	1	16656	ENSMUST00000143837.1	-7540	ENSMUSG00000028634	Hivep3	human immunodeficiency virus type I enhancer binding protein 3
chr13	73459343	73459468	126	*	Distal Intergenic	13	73467197	73516422	49226	1	210992	ENSMUST00000022099.14	-7729	ENSMUSG00000021608	Lpcat1	lysophosphatidylcholine acyltransferase 1
chr2	68382374	68382941	568	*	Intron (ENSMUST00000102715.3/53416, intron 5 of 17)	2	68358986	68386681	27696	2	53416	ENSMUST00000149581.1	3740	ENSMUSG00000027030	Stk39	serine/threonine kinase 39
