seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr4	101458486	101458561	76	*	Intron (ENSMUST00000102780.7/11639, intron 3 of 5)	4	101447223	101463779	16557	1	11639	ENSMUST00000155749.1	11263	ENSMUSG00000028527	Ak4	adenylate kinase 4
chr2	164758842	164759030	189	*	Intron (ENSMUST00000017443.13/76233, intron 7 of 12)	2	164754139	164759559	5421	1	76233	ENSMUST00000135458.1	4703	ENSMUSG00000017299	Dnttip1	deoxynucleotidyltransferase, terminal, interacting protein 1
chr11	51866105	51866222	118	*	Distal Intergenic	11	51813455	51857653	44199	2	76901	ENSMUST00000109090.7	-8452	ENSMUSG00000020387	Jade2	jade family PHD finger 2
chr1	34511170	34511290	121	*	Distal Intergenic	1	34498421	34500132	1712	1	21755	ENSMUST00000191604.1	12749	ENSMUSG00000026125	Prss39	serine protease 39
chr11	119305438	119305555	118	*	Promoter (2-3kb)	11	119307768	119345375	37608	1	170720	ENSMUST00000106250.7	-2213	ENSMUSG00000013483	Card14	caspase recruitment domain family, member 14
chr16	35871356	35871518	163	*	Promoter (<=1kb)	16	35857265	35871382	14118	2	547253	ENSMUST00000142946.7	0	ENSMUSG00000034422	Parp14	poly (ADP-ribose) polymerase family, member 14
chr5	110839465	110840050	586	*	Promoter (<=1kb)	5	110829070	110839777	10708	2	100900	ENSMUST00000056937.11	0	ENSMUSG00000043510	Hscb	HscB iron-sulfur cluster co-chaperone
chr4	129555467	129555620	154	*	Promoter (<=1kb)	4	129548895	129555848	6954	2	16818	ENSMUST00000132030.1	228	ENSMUSG00000000409	Lck	lymphocyte protein tyrosine kinase
chr6	97179062	97179719	658	*	Promoter (<=1kb)	6	97152997	97179122	26126	2	232286	ENSMUST00000095664.5	0	ENSMUSG00000030059	Tmf1	TATA element modulatory factor 1
chr2	84018537	84018611	75	*	Distal Intergenic	2	83916764	83941228	24465	2	71861	ENSMUST00000152829.1	-77309	ENSMUSG00000034552	Zswim2	zinc finger SWIM-type containing 2
chr7	105818677	105818761	85	*	Intron (ENSMUST00000131504.1/ENSMUST00000131504.1, intron 4 of 4)	7	105803206	105811099	7894	2	27397	ENSMUST00000124482.2	-7578	ENSMUSG00000030879	Mrpl17	mitochondrial ribosomal protein L17
chr7	67803694	67803816	123	*	Promoter (<=1kb)	7	67784538	67803496	18959	2	73904	ENSMUST00000181235.2	-198	ENSMUSG00000097697	4833412C05Rik	RIKEN cDNA 4833412C05 gene
chr2	32981443	32981551	109	*	Promoter (<=1kb)	2	32973585	32982017	8433	2	56017	ENSMUST00000153484.6	466	ENSMUSG00000026791	Slc2a8	solute carrier family 2, (facilitated glucose transporter), member 8
chr4	136469703	136469805	103	*	Promoter (<=1kb)	4	136469761	136549315	79555	1	269593	ENSMUST00000170102.7	0	ENSMUSG00000001089	Luzp1	leucine zipper protein 1
chr19	38396258	38396332	75	*	Promoter (<=1kb)	19	38396041	38401782	5742	1	240660	ENSMUST00000236865.1	217	ENSMUSG00000044026	Slc35g1	solute carrier family 35, member G1
chr4	48472479	48472547	69	*	Promoter (<=1kb)	4	48469209	48473343	4135	2	269536	ENSMUST00000132911.1	796	ENSMUSG00000028345	Tex10	testis expressed gene 10
chr7	141009852	141009940	89	*	Promoter (<=1kb)	7	141009586	141010770	1185	2	66141	ENSMUST00000026565.6	830	ENSMUSG00000025492	Ifitm3	interferon induced transmembrane protein 3
chr3	144704063	144704315	253	*	Promoter (2-3kb)	3	144691978	144706633	14656	2	54673	ENSMUST00000200532.1	2318	ENSMUSG00000037062	Sh3glb1	SH3-domain GRB2-like B1 (endophilin)
chr2	152766479	152766776	298	*	Distal Intergenic	2	152755094	152765034	9941	1	84682	ENSMUST00000109821.1	11385	ENSMUSG00000009876	Cox4i2	cytochrome c oxidase subunit 4I2
chr14	46827480	46827680	201	*	Distal Intergenic	14	46832125	46854193	22069	1	68755	ENSMUST00000068532.9	-4445	ENSMUSG00000055128	Cgrrf1	cell growth regulator with ring finger domain 1
chr4	139130763	139131387	625	*	Promoter (<=1kb)	4	139101814	139131113	29300	2	433771	ENSMUST00000143971.1	0	ENSMUSG00000050608	Micos10	mitochondrial contact site and cristae organizing system subunit 10
chr5	77089429	77089520	92	*	Intron (ENSMUST00000120827.8/74318, intron 1 of 1)	5	77086988	77095253	8266	2	74318	ENSMUST00000120827.8	5733	ENSMUSG00000059325	Hopx	HOP homeobox
chr17	13654753	13655081	329	*	Intron (ENSMUST00000185626.6/72578, intron 1 of 5)	17	13489273	13668891	179619	2	72578	ENSMUST00000185626.6	13810	ENSMUSG00000117042	2700054A10Rik	RIKEN cDNA 2700054A10 gene
chr17	46138919	46139069	151	*	Promoter (2-3kb)	17	46122035	46136830	14796	2	75564	ENSMUST00000148581.7	-2089	ENSMUSG00000023966	Rsph9	radial spoke head 9 homolog (Chlamydomonas)
chr2	119189020	119189338	319	*	Intron (ENSMUST00000038439.3/69408, intron 1 of 10)	2	119179395	119183827	4433	2	69408	ENSMUST00000141009.1	-5193	ENSMUSG00000034278	Dnajc17	DnaJ heat shock protein family (Hsp40) member C17
chr2	127247509	127248189	681	*	Promoter (<=1kb)	2	127240938	127247816	6879	2	26371	ENSMUST00000003759.10	0	ENSMUSG00000003662	Ciao1	cytosolic iron-sulfur protein assembly 1
chr3	84815606	84815720	115	*	Promoter (<=1kb)	3	84815766	84903504	87739	1	50754	ENSMUST00000212597.1	-46	ENSMUSG00000028086	Fbxw7	F-box and WD-40 domain protein 7
chr5	91960896	91961098	203	*	Promoter (1-2kb)	5	91962389	91966598	4210	1	381650	ENSMUST00000193925.5	-1291	ENSMUSG00000102644	Thap6	THAP domain containing 6
chr10	93648607	93648723	117	*	Intron (ENSMUST00000020204.4/57764, intron 2 of 9)	10	93641049	93747207	106159	1	57764	ENSMUST00000020204.4	7558	ENSMUSG00000020019	Ntn4	netrin 4
chr6	3424748	3424863	116	*	Distal Intergenic	6	3372257	3399572	27316	2	209086	ENSMUST00000120087.5	-25176	ENSMUSG00000047735	Samd9l	sterile alpha motif domain containing 9-like
chr19	37206860	37207099	240	*	Promoter (<=1kb)	19	37023935	37207293	183359	2	208922	ENSMUST00000132580.7	194	ENSMUSG00000039652	Cpeb3	cytoplasmic polyadenylation element binding protein 3
chr6	83356657	83356957	301	*	Intron (ENSMUST00000122216.7/78653, intron 3 of 3)	6	83353313	83359247	5935	1	78653	ENSMUST00000148875.1	3344	ENSMUSG00000045160	Bola3	bolA family member 3
chr12	69361747	69361864	118	*	Distal Intergenic	12	69310522	69357165	46644	2	66244	ENSMUST00000021368.9	-4582	ENSMUSG00000020982	Nemf	nuclear export mediator factor
chr10	24806021	24806092	72	*	Intron (ENSMUST00000020169.8/209558, intron 9 of 24)	10	24773831	24797771	23941	2	209558	ENSMUST00000218343.1	-8250	ENSMUSG00000019989	Enpp3	ectonucleotide pyrophosphatase/phosphodiesterase 3
chr19	37206015	37206097	83	*	Promoter (1-2kb)	19	37023935	37207293	183359	2	208922	ENSMUST00000132580.7	1196	ENSMUSG00000039652	Cpeb3	cytoplasmic polyadenylation element binding protein 3
chr2	167520041	167520153	113	*	Distal Intergenic	2	167503446	167516164	12719	1	81018	ENSMUST00000127939.1	16595	ENSMUSG00000006418	Rnf114	ring finger protein 114
chr11	58199218	58199899	682	*	Promoter (<=1kb)	11	58199556	58207591	8036	1	16145	ENSMUST00000035266.10	0	ENSMUSG00000078853	Igtp	interferon gamma induced GTPase
chr12	54729241	54729479	239	*	Distal Intergenic	12	54756875	54760483	3609	2	72183	ENSMUST00000219722.1	31004	ENSMUSG00000005656	Snx6	sorting nexin 6
chr19	3699583	3699679	97	*	Intron (ENSMUST00000236650.1/ENSMUST00000236650.1, intron 2 of 2)	19	3708293	3716734	8442	1	72056	ENSMUST00000237320.1	-8614	ENSMUSG00000035372	1810055G02Rik	RIKEN cDNA 1810055G02 gene
chr11	76179542	76180136	595	*	Promoter (<=1kb)	11	76179671	76208173	28503	1	116972	ENSMUST00000129853.7	0	ENSMUSG00000069808	Tlcd3a	TLC domain containing 3A
chr17	15000173	15000463	291	*	Intron (ENSMUST00000097400.4/100041639, intron 3 of 4)	17	15010176	15022449	12274	1	100041621	ENSMUST00000097395.4	-9713	ENSMUSG00000116895	Ermardl1	ER membrane associated RNA degradation like 1
chr2	62440978	62441464	487	*	Exon (ENSMUST00000133596.1/ENSMUST00000133596.1, exon 1 of 2)	2	62330073	62412231	82159	2	13482	ENSMUST00000047812.7	-28747	ENSMUSG00000035000	Dpp4	dipeptidylpeptidase 4
chr1	155972851	155972978	128	*	Promoter (<=1kb)	1	155935870	155972890	37021	2	74081	ENSMUST00000124495.2	0	ENSMUSG00000033671	Cep350	centrosomal protein 350
chr4	154944152	154944587	436	*	Distal Intergenic	4	154926628	154928563	1936	2	230979	ENSMUST00000145296.1	-15589	ENSMUSG00000042333	Tnfrsf14	tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)
chr12	112693526	112693730	205	*	Exon (ENSMUST00000195528.1/ENSMUST00000195528.1, exon 1 of 1)	12	112678878	112679970	1093	1	382639	ENSMUST00000173942.1	14648	ENSMUSG00000037638	Zbtb42	zinc finger and BTB domain containing 42
chr4	46390917	46390987	71	*	Promoter (1-2kb)	4	46379864	46389437	9574	2	74753	ENSMUST00000030015.5	-1480	ENSMUSG00000028331	Trmo	tRNA methyltransferase O
chr13	112509623	112509709	87	*	3' UTR	13	112525846	112532344	6499	2	218624	ENSMUST00000223577.1	22635	ENSMUSG00000050377	Il31ra	interleukin 31 receptor A
chr1	106759311	106759886	576	*	Promoter (<=1kb)	1	106720459	106759727	39269	2	70750	ENSMUST00000010049.5	0	ENSMUSG00000009905	Kdsr	3-ketodihydrosphingosine reductase
chr5	103742034	103742404	371	*	Intron (ENSMUST00000126335.1/17355, intron 2 of 6)	5	103754162	103855322	101161	1	17355	ENSMUST00000054979.9	-11758	ENSMUSG00000029313	Aff1	AF4/FMR2 family, member 1
chr18	81253063	81253147	85	*	Distal Intergenic	18	80966376	80986771	20396	2	20689	ENSMUST00000057950.8	-266292	ENSMUSG00000024565	Sall3	spalt like transcription factor 3
chr12	105009719	105009904	186	*	Promoter (<=1kb)	12	104929933	105009809	79877	2	212073	ENSMUST00000067005.10	0	ENSMUSG00000054150	Syne3	spectrin repeat containing, nuclear envelope family member 3
chr15	80266406	80266474	69	*	Promoter (2-3kb)	15	80260615	80264315	3701	2	66538	ENSMUST00000052499.8	-2091	ENSMUSG00000051518	Rps19bp1	ribosomal protein S19 binding protein 1
chr13	61803956	61804044	89	*	Distal Intergenic	13	61564630	61570127	5498	2	117066	ENSMUST00000223815.1	-233829	ENSMUSG00000074870	Cts3	cathepsin 3
chr19	37561655	37561826	172	*	Intron (ENSMUST00000238954.1/107371, intron 2 of 22)	19	37550459	37683255	132797	1	107371	ENSMUST00000238817.1	11196	ENSMUSG00000053799	Exoc6	exocyst complex component 6
chr17	26932842	26933414	573	*	Promoter (<=1kb)	17	26933052	26937908	4857	1	21652	ENSMUST00000073724.6	0	ENSMUSG00000024193	Phf1	PHD finger protein 1
chr2	157338754	157338839	86	*	Promoter (1-2kb)	2	157329497	157337426	7930	2	14601	ENSMUST00000109536.7	-1328	ENSMUSG00000027643	Ghrh	growth hormone releasing hormone
chr6	28710180	28710264	85	*	Intron (ENSMUST00000164915.7/56463, intron 12 of 16)	6	28705720	28724981	19262	1	56463	ENSMUST00000169321.1	4460	ENSMUSG00000001424	Snd1	staphylococcal nuclease and tudor domain containing 1
chr4	93556382	93556698	317	*	Intron (ENSMUST00000137509.1/ENSMUST00000137509.1, intron 2 of 2)	4	93334138	93335511	1374	2	69136	ENSMUST00000066774.5	-220871	ENSMUSG00000054000	Tusc1	tumor suppressor candidate 1
chr9	57633524	57633641	118	*	Promoter (<=1kb)	9	57626647	57634067	7421	2	12988	ENSMUST00000217314.1	426	ENSMUSG00000032312	Csk	c-src tyrosine kinase
chr10	127311594	127312010	417	*	Promoter (<=1kb)	10	127296221	127311786	15566	2	216443	ENSMUST00000037290.11	0	ENSMUSG00000040354	Mars1	methionine-tRNA synthetase 1
chr11	29676856	29676929	74	*	Distal Intergenic	11	29692947	29742916	49970	1	68585	ENSMUST00000102842.9	-16018	ENSMUSG00000020458	Rtn4	reticulon 4
chr12	40947028	40947120	93	*	Distal Intergenic	12	41024090	41955588	931499	1	93757	ENSMUST00000132121.7	-76970	ENSMUSG00000056899	Immp2l	IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae)
chr1	185469847	185470018	172	*	Distal Intergenic	1	185447116	185455568	8453	2	100039138	ENSMUST00000180623.1	-14279	ENSMUSG00000097615	Gm2061	predicted gene 2061
chr2	30062940	30063094	155	*	Promoter (<=1kb)	2	30062601	30071118	8518	1	56086	ENSMUST00000125824.7	339	ENSMUSG00000054766	Set	SET nuclear oncogene
chr7	100494502	100494595	94	*	Promoter (<=1kb)	7	100494067	100497305	3239	1	22228	ENSMUST00000153287.7	435	ENSMUSG00000033685	Ucp2	uncoupling protein 2 (mitochondrial, proton carrier)
chr7	27402888	27402976	89	*	Exon (ENSMUST00000011895.13/80297, exon 17 of 36)	7	27356383	27396553	40171	2	80297	ENSMUST00000108363.7	-6335	ENSMUSG00000011751	Sptbn4	spectrin beta, non-erythrocytic 4
chr5	114818274	114818386	113	*	Intron (ENSMUST00000140374.1/66236, intron 1 of 1)	5	114808196	114813976	5781	2	66236	ENSMUST00000112160.3	-4298	ENSMUSG00000072694	1500011B03Rik	RIKEN cDNA 1500011B03 gene
chr8	33192254	33192322	69	*	Exon (ENSMUST00000119347.1/ENSMUST00000119347.1, exon 1 of 1)	8	33235684	33330550	94867	2	22427	ENSMUST00000211498.1	138228	ENSMUSG00000031583	Wrn	Werner syndrome RecQ like helicase
chr13	52828379	52828667	289	*	Distal Intergenic	13	52729922	52757205	27284	2	105404	ENSMUST00000223209.1	-71174	NA	BB123696	expressed sequence BB123696
chr15	75862264	75862524	261	*	Promoter (<=1kb)	15	75862327	75867408	5082	1	69146	ENSMUST00000023238.5	0	ENSMUSG00000022575	Gsdmd	gasdermin D
chr11	102069132	102069211	80	*	Intron (ENSMUST00000017458.10/50997, intron 3 of 12)	11	102062089	102082419	20331	2	50997	ENSMUST00000127522.7	13208	ENSMUSG00000017314	Mpp2	membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)
chr13	52829340	52829475	136	*	Distal Intergenic	13	52729922	52757205	27284	2	105404	ENSMUST00000223209.1	-72135	NA	BB123696	expressed sequence BB123696
chr11	89039452	89039612	161	*	3' UTR	11	89037582	89060748	23167	2	56077	ENSMUST00000000285.8	21136	ENSMUSG00000000276	Dgke	diacylglycerol kinase, epsilon
chr6	116198349	116198422	74	*	Distal Intergenic	6	116018611	116193486	174876	2	330401	ENSMUST00000088896.9	-4863	ENSMUSG00000030126	Tmcc1	transmembrane and coiled coil domains 1
chr1	195096685	195096761	77	*	Distal Intergenic	1	195036826	195092249	55424	2	17221	ENSMUST00000162650.7	-4436	ENSMUSG00000016493	Cd46	CD46 antigen, complement regulatory protein
chr9	21962869	21962939	71	*	Promoter (<=1kb)	9	21961484	21962564	1081	2	13857	ENSMUST00000213181.1	-305	ENSMUSG00000006235	Epor	erythropoietin receptor
chr17	86293552	86293681	130	*	Intron (ENSMUST00000097275.8/18754, intron 1 of 14)	17	86285164	86287178	2015	2	72104	ENSMUST00000191222.1	-6374	ENSMUSG00000100738	2010106C02Rik	RIKEN cDNA 2010106C02 gene
chr2	150909480	150910081	602	*	Promoter (<=1kb)	2	150909594	150931280	21687	1	69270	ENSMUST00000028948.4	0	ENSMUSG00000027454	Gins1	GINS complex subunit 1
chr6	49057771	49057903	133	*	3' UTR	6	49047424	49048351	928	1	93695	ENSMUST00000204460.1	10347	ENSMUSG00000029816	Gpnmb	glycoprotein (transmembrane) nmb
chr2	131054489	131054707	219	*	Promoter (<=1kb)	2	131053042	131054526	1485	2	110751	ENSMUST00000184921.7	0	ENSMUSG00000027318	Adam33	a disintegrin and metallopeptidase domain 33
chr10	80344409	80344576	168	*	Promoter (<=1kb)	10	80343006	80345238	2233	2	66548	ENSMUST00000138705.2	662	ENSMUSG00000043822	Adamtsl5	ADAMTS-like 5
chr5	124497240	124497342	103	*	Intron (ENSMUST00000062153.11/75695, intron 6 of 6)	5	124493537	124503971	10435	2	75695	ENSMUST00000200202.1	6629	ENSMUSG00000029392	Rilpl1	Rab interacting lysosomal protein-like 1
chr1	91564133	91564327	195	*	Distal Intergenic	1	91541080	91555117	14038	1	65247	ENSMUST00000188879.1	23053	ENSMUSG00000026311	Asb1	ankyrin repeat and SOCS box-containing 1
chr6	88637372	88637458	87	*	Promoter (<=1kb)	6	88618617	88637950	19334	2	74589	ENSMUST00000184664.1	492	ENSMUSG00000033182	Kbtbd12	kelch repeat and BTB (POZ) domain containing 12
chr9	65587567	65587712	146	*	Promoter (<=1kb)	9	65587226	65588280	1055	1	208084	ENSMUST00000141046.1	341	ENSMUSG00000041064	Pif1	PIF1 5'-to-3' DNA helicase
chr7	83883771	83883963	193	*	Promoter (<=1kb)	7	83879873	83884305	4433	2	80889	ENSMUST00000094216.4	342	ENSMUSG00000070462	Tlnrd1	talin rod domain containing 1
chr13	23500498	23500617	120	*	Distal Intergenic	13	23477676	23488857	11182	2	238555	ENSMUST00000110433.9	-11641	ENSMUSG00000053216	Btn2a2	butyrophilin, subfamily 2, member A2
chr14	54603050	54603729	680	*	Promoter (2-3kb)	14	54583663	54605993	22331	2	74359	ENSMUST00000022786.5	2264	ENSMUSG00000022179	4931414P19Rik	RIKEN cDNA 4931414P19 gene
chr1	57376934	57377014	81	*	Promoter (<=1kb)	1	57359222	57377544	18323	2	75323	ENSMUST00000181949.2	530	ENSMUSG00000097519	4930558J18Rik	RIKEN cDNA 4930558J18 gene
chr4	139193196	139193281	86	*	Promoter (<=1kb)	4	139192969	139291814	98846	1	12345	ENSMUST00000150077.1	227	ENSMUSG00000028745	Capzb	capping actin protein of muscle Z-line subunit beta
chr4	154928487	154928828	342	*	Promoter (<=1kb)	4	154922261	154928552	6292	2	230979	ENSMUST00000152687.7	0	ENSMUSG00000042333	Tnfrsf14	tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)
chr8	13159095	13159329	235	*	Promoter (<=1kb)	8	13159161	13175338	16178	1	16783	ENSMUST00000033824.7	0	ENSMUSG00000031447	Lamp1	lysosomal-associated membrane protein 1
chr2	84735063	84735164	102	*	Promoter (<=1kb)	2	84734227	84738649	4423	1	241525	ENSMUST00000151647.1	836	ENSMUSG00000034059	Ypel4	yippee like 4
chr6	86669084	86669875	792	*	Promoter (<=1kb)	6	86647042	86669161	22120	2	17119	ENSMUST00000001184.9	0	ENSMUSG00000001156	Mxd1	MAX dimerization protein 1
chr16	10767296	10767403	108	*	Distal Intergenic	16	10782240	10785536	3297	2	12703	ENSMUST00000229866.1	18133	ENSMUSG00000038037	Socs1	suppressor of cytokine signaling 1
chr9	77995384	77995476	93	*	Intron (ENSMUST00000213816.1/ENSMUST00000213816.1, intron 1 of 1)	9	77941291	77961021	19731	1	68801	ENSMUST00000134072.1	54093	ENSMUSG00000032349	Elovl5	ELOVL fatty acid elongase 5
chr9	85327294	85327537	244	*	Promoter (<=1kb)	9	85320439	85327348	6910	2	212943	ENSMUST00000187711.1	0	ENSMUSG00000032265	Tent5a	terminal nucleotidyltransferase 5A
chr11	85139408	85139477	70	*	Promoter (<=1kb)	11	85103680	85139929	36250	2	237898	ENSMUST00000174809.1	452	ENSMUSG00000000804	Usp32	ubiquitin specific peptidase 32
chr2	153455031	153455099	69	*	Intron (ENSMUST00000035346.13/329540, intron 4 of 10)	2	153417826	153445581	27756	2	329540	ENSMUST00000132770.1	-9450	ENSMUSG00000061411	Nol4l	nucleolar protein 4-like
chr2	27442202	27442541	340	*	Promoter (<=1kb)	2	27442324	27444221	1898	1	100504116	ENSMUST00000209765.1	0	ENSMUSG00000109946	Brd3os	bromodomain containing 3, opposite strand
chr1	134332024	134332136	113	*	Promoter (<=1kb)	1	134296783	134332928	36146	2	68507	ENSMUST00000168515.7	792	ENSMUSG00000026458	Ppfia4	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4
chr7	30181448	30181585	138	*	Promoter (2-3kb)	7	30184144	30186030	1887	1	12865	ENSMUST00000098594.3	-2559	ENSMUSG00000074218	Cox7a1	cytochrome c oxidase subunit 7A1
chr11	96977353	96977491	139	*	Promoter (<=1kb)	11	96953341	96977711	24371	2	78912	ENSMUST00000107624.7	220	ENSMUSG00000018678	Sp2	Sp2 transcription factor
chr11	3879998	3880086	89	*	Distal Intergenic	11	3886088	3895098	9011	2	67430	ENSMUST00000020712.4	15012	ENSMUSG00000020434	4921536K21Rik	RIKEN cDNA 4921536K21 gene
chr13	17695944	17696034	91	*	Promoter (<=1kb)	13	17695413	17699105	3693	1	66308	ENSMUST00000049744.3	531	ENSMUSG00000012429	Mplkip	M-phase specific PLK1 intereacting protein
chr1	152903040	152903248	209	*	Promoter (<=1kb)	1	152838870	152902646	63777	2	226517	ENSMUST00000111836.3	-394	ENSMUSG00000042772	Smg7	SMG7 nonsense mediated mRNA decay factor
chr13	104179401	104179490	90	*	Promoter (<=1kb)	13	104179098	104202048	22951	1	81003	ENSMUST00000069174.5	303	ENSMUSG00000021712	Trim23	tripartite motif-containing 23
chr19	5875023	5875536	514	*	Promoter (<=1kb)	19	5849702	5875274	25573	2	67457	ENSMUST00000025728.12	0	ENSMUSG00000024816	Frmd8	FERM domain containing 8
chr15	102421562	102421676	115	*	Intron (ENSMUST00000163709.7/20683, intron 3 of 5)	15	102407588	102408385	798	1	20683	ENSMUST00000168802.1	13974	ENSMUSG00000001280	Sp1	trans-acting transcription factor 1
chr1	51566234	51566361	128	*	Intron (ENSMUST00000189410.1/100045066, intron 3 of 3)	1	51509505	51596718	87214	2	100045066	ENSMUST00000189410.1	30357	ENSMUSG00000099413	Gm17767	predicted gene, 17767
chr16	56716535	56716703	169	*	Promoter (<=1kb)	16	56705611	56717182	11572	2	21787	ENSMUST00000141404.2	479	ENSMUSG00000022757	Tfg	Trk-fused gene
chr15	83420651	83420725	75	*	Intron (ENSMUST00000171436.7/23970, intron 1 of 10)	15	83388550	83423790	35241	2	23970	ENSMUST00000230816.1	3065	ENSMUSG00000016664	Pacsin2	protein kinase C and casein kinase substrate in neurons 2
chr12	54986273	54986568	296	*	Promoter (<=1kb)	12	54892989	54986336	93348	2	217578	ENSMUST00000038926.12	0	ENSMUSG00000035021	Baz1a	bromodomain adjacent to zinc finger domain 1A
chr11	69590750	69590876	127	*	Promoter (2-3kb)	11	69588695	69589821	1127	1	22059	ENSMUST00000130540.1	2055	ENSMUSG00000059552	Trp53	transformation related protein 53
chr7	19310021	19310171	151	*	Promoter (<=1kb)	7	19302696	19310051	7356	2	14282	ENSMUST00000003640.3	0	ENSMUSG00000003545	Fosb	FBJ osteosarcoma oncogene B
chr13	24501848	24501920	73	*	Promoter (<=1kb)	13	24501525	24705198	203674	1	193385	ENSMUST00000238974.1	323	ENSMUSG00000036006	Ripor2	RHO family interacting cell polarization regulator 2
chr10	43598255	43598332	78	*	Intron (ENSMUST00000215599.1/414125, intron 2 of 4)	10	43593439	43604627	11189	1	414125	ENSMUST00000217420.1	4816	ENSMUSG00000075184	F930017D23Rik	RIKEN cDNA F930017D23 gene
chr8	84192050	84192408	359	*	Distal Intergenic	8	84173731	84185217	11487	2	244551	ENSMUST00000211482.1	-6833	ENSMUSG00000056155	Nanos3	nanos C2HC-type zinc finger 3
chr17	87036648	87036726	79	*	Distal Intergenic	17	87025611	87035472	9862	1	56724	ENSMUST00000160269.1	11037	ENSMUSG00000024146	Cript	cysteine-rich PDZ-binding protein
chr3	69004288	69004709	422	*	Promoter (<=1kb)	3	68892499	69004543	112045	2	68259	ENSMUST00000107812.7	0	ENSMUSG00000027778	Ift80	intraflagellar transport 80
chr5	142319455	142319527	73	*	Distal Intergenic	5	142401497	142419620	18124	1	17425	ENSMUST00000198422.1	-81970	ENSMUSG00000056493	Foxk1	forkhead box K1
chr3	87617352	87617557	206	*	Promoter (<=1kb)	3	87617559	87699145	81587	1	213498	ENSMUST00000136072.7	-2	ENSMUSG00000041977	Arhgef11	Rho guanine nucleotide exchange factor 11
chr9	98313134	98313224	91	*	Intron (ENSMUST00000134253.7/74080, intron 1 of 2)	9	98296662	98411391	114730	1	74080	ENSMUST00000112937.2	16472	ENSMUSG00000032456	Nmnat3	nicotinamide nucleotide adenylyltransferase 3
chr3	144381086	144381202	117	*	Distal Intergenic	3	144188683	144205220	16538	2	16911	ENSMUST00000196264.4	-175866	ENSMUSG00000028266	Lmo4	LIM domain only 4
chr11	116643369	116643479	111	*	Distal Intergenic	11	116653534	116668092	14559	1	100038570	ENSMUST00000148484.8	-10055	ENSMUSG00000075410	Prcd	photoreceptor disc component
chr2	19699685	19700225	541	*	Distal Intergenic	2	19657752	19660583	2832	1	71198	ENSMUST00000052168.5	41933	ENSMUSG00000043415	Otud1	OTU domain containing 1
chr1	136047569	136047642	74	*	Distal Intergenic	1	136050804	136051370	567	1	226439	ENSMUST00000180436.1	-3162	ENSMUSG00000097918	Ascl5	achaete-scute family bHLH transcription factor 5
chr18	68244411	68244738	328	*	Intron (ENSMUST00000063775.4/52662, intron 4 of 5)	18	68260920	68260973	54	2	102465702	ENSMUST00000184508.1	16235	ENSMUSG00000098253	Mir7219	microRNA 7219
chr5	104062623	104062693	71	*	Intron (ENSMUST00000031250.13/74167, intron 7 of 7)	5	104048003	104048063	61	1	100885831	ENSMUST00000176065.1	14620	ENSMUSG00000093690	Mir5619	microRNA 5619
chr18	84541302	84541411	110	*	Intron (ENSMUST00000125450.8/240476, intron 2 of 2)	18	84495776	84558375	62600	2	240476	ENSMUST00000156181.1	16964	ENSMUSG00000048410	Zfp407	zinc finger protein 407
chr4	123200810	123200924	115	*	Promoter (<=1kb)	4	123201504	123216275	14772	1	230718	ENSMUST00000068262.5	-580	ENSMUSG00000054958	Nt5c1a	5'-nucleotidase, cytosolic IA
chr5	140034229	140034991	763	*	Intron (ENSMUST00000110829.6/17120, intron 16 of 16)	5	140088671	140115466	26796	2	17120	ENSMUST00000128579.1	80475	ENSMUSG00000029554	Mad1l1	MAD1 mitotic arrest deficient 1-like 1
chr11	29526093	29526645	553	*	Promoter (<=1kb)	11	29526408	29533397	6990	1	76784	ENSMUST00000133452.7	0	ENSMUSG00000020459	Mtif2	mitochondrial translational initiation factor 2
chr6	136797943	136798151	209	*	Distal Intergenic	6	136801553	136804415	2863	2	320332	ENSMUST00000179285.2	6264	ENSMUSG00000096010	H4c16	H4 histone 16
chr9	20467358	20467438	81	*	Distal Intergenic	9	20470985	20473462	2478	2	235028	ENSMUST00000166465.7	6024	ENSMUSG00000059475	Zfp426	zinc finger protein 426
chr11	121259791	121260103	313	*	Promoter (<=1kb)	11	121259990	121309896	49907	1	68837	ENSMUST00000106113.1	0	ENSMUSG00000039275	Foxk2	forkhead box K2
chr11	3964347	3964454	108	*	Promoter (<=1kb)	11	3964049	3976884	12836	1	64934	ENSMUST00000137544.1	298	ENSMUSG00000020430	Pes1	pescadillo ribosomal biogenesis factor 1
chr7	31208234	31208502	269	*	Exon (ENSMUST00000192062.1/ENSMUST00000192062.1, exon 1 of 1)	7	31162358	31170641	8284	1	100038516	ENSMUST00000190947.1	45876	ENSMUSG00000100985	Gm10640	predicted gene 10640
chr19	10959719	10959789	71	*	Distal Intergenic	19	10962300	10965856	3557	2	69826	ENSMUST00000190246.1	6067	ENSMUSG00000024731	Ms4a10	membrane-spanning 4-domains, subfamily A, member 10
