seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr6	94865527	94865830	304	*	Distal Intergenic	6	94943834	94951545	7712	1	78773	ENSMUST00000203778.1	-78004	ENSMUSG00000108187	4930511E03Rik	RIKEN cDNA 4930511E03 gene
chr15	37346704	37346944	241	*	Intron (ENSMUST00000022895.14/252973, intron 13 of 15)	15	37335737	37360940	25204	1	252973	ENSMUST00000159221.1	10967	ENSMUSG00000022286	Grhl2	grainyhead like transcription factor 2
chr5	62755920	62756236	317	*	Intron (ENSMUST00000076623.7/212285, intron 1 of 32)	5	62602445	62766120	163676	2	212285	ENSMUST00000076623.7	9884	ENSMUSG00000037999	Arap2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
chr19	53207119	53207246	128	*	Intron (ENSMUST00000111741.9/27360, intron 1 of 13)	19	53198046	53216830	18785	1	27360	ENSMUST00000237153.1	9073	ENSMUSG00000025026	Add3	adducin 3
chr19	26914407	26914489	83	*	Distal Intergenic	19	26885925	26888647	2723	1	329047	ENSMUST00000099536.3	28482	ENSMUSG00000074913	Gm815	predicted gene 815
chr9	66350270	66350458	189	*	Promoter (<=1kb)	9	66350450	66374070	23621	1	235439	ENSMUST00000144280.1	0	ENSMUSG00000038664	Herc1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1
chr14	78668397	78668558	162	*	Intron (ENSMUST00000226342.2/380921, intron 2 of 29)	14	78598060	78651744	53685	2	380921	ENSMUST00000227820.1	-16653	ENSMUSG00000034731	Dgkh	diacylglycerol kinase, eta
chr9	79971746	79971839	94	*	Intron (ENSMUST00000239133.1/70598, intron 1 of 6)	9	79805094	79977659	172566	2	70598	ENSMUST00000239133.1	5820	ENSMUSG00000034898	Filip1	filamin A interacting protein 1
chr7	109174510	109174792	283	*	Promoter (<=1kb)	7	109138675	109175207	36533	2	109594	ENSMUST00000207178.1	415	ENSMUSG00000036111	Lmo1	LIM domain only 1
chr6	134752344	134752533	190	*	Intron (ENSMUST00000129433.3/70686, intron 3 of 6)	6	134720579	134758720	38142	2	70686	ENSMUST00000148926.1	6187	ENSMUSG00000030203	Dusp16	dual specificity phosphatase 16
chr15	63736413	63736643	231	*	Exon (ENSMUST00000226508.1/ENSMUST00000226508.1, exon 4 of 4)	15	63176838	63718289	541452	2	432958	ENSMUST00000228339.2	-18124	ENSMUSG00000115520	Gm20740	predicted gene, 20740
chr4	137164551	137164749	199	*	Promoter (<=1kb)	4	137159082	137165066	5985	2	100503595	ENSMUST00000151040.2	317	ENSMUSG00000085833	Gm13003	predicted gene 13003
chr5	28065666	28065768	103	*	Intron (ENSMUST00000180740.1/ENSMUST00000180740.1, intron 1 of 2)	5	28071363	28078662	7300	1	231070	ENSMUST00000059155.10	-5595	ENSMUSG00000045294	Insig1	insulin induced gene 1
chr9	121613295	121613507	213	*	Intron (ENSMUST00000156364.1/75384, intron 3 of 3)	9	121587020	121614255	27236	1	75384	ENSMUST00000156364.1	26275	ENSMUSG00000084995	Lyzl4os	lysozyme-like 4, opposite strand
chr11	68521474	68521647	174	*	Intron (ENSMUST00000060441.6/104709, intron 2 of 19)	11	68536200	68544383	8184	1	104709	ENSMUST00000126069.1	-14553	ENSMUSG00000046207	Pik3r6	phosphoinositide-3-kinase regulatory subunit 5
chr6	34869522	34869940	419	*	Promoter (2-3kb)	6	34867052	34872738	5687	1	68487	ENSMUST00000202999.1	2470	ENSMUSG00000057137	Tmem140	transmembrane protein 140
chr8	35250646	35250985	340	*	Distal Intergenic	8	35375739	35388129	12391	1	244416	ENSMUST00000210337.1	-124754	ENSMUSG00000046794	Ppp1r3b	protein phosphatase 1, regulatory subunit 3B
chr5	149266794	149267239	446	*	Promoter (1-2kb)	5	149265347	149287727	22381	1	11690	ENSMUST00000200806.3	1447	ENSMUSG00000060063	Alox5ap	arachidonate 5-lipoxygenase activating protein
chr1	38662924	38662991	68	*	Promoter (1-2kb)	1	38177327	38664955	487629	2	16764	ENSMUST00000039827.13	1964	ENSMUSG00000037138	Aff3	AF4/FMR2 family, member 3
chr3	131505003	131505092	90	*	Distal Intergenic	3	131342234	131491411	149178	2	74442	ENSMUST00000200431.1	-13592	ENSMUSG00000050931	Sgms2	sphingomyelin synthase 2
chr16	90934268	90934417	150	*	Promoter (<=1kb)	16	90927182	90934506	7325	2	68001	ENSMUST00000142340.1	89	ENSMUSG00000022972	Cfap298	cilia and flagella associate protien 298
chr1	157061857	157062068	212	*	Distal Intergenic	1	157099313	157108388	9076	2	73435	ENSMUST00000119526.1	46320	ENSMUSG00000026592	Tex35	testis expressed 35
chr6	47835554	47835864	311	*	Promoter (<=1kb)	6	47835661	47843647	7987	1	272347	ENSMUST00000146202.1	0	ENSMUSG00000062519	Zfp398	zinc finger protein 398
chr2	46218717	46218806	90	*	Distal Intergenic	2	45696800	45698067	1268	1	69405	ENSMUST00000134308.1	521917	ENSMUSG00000086202	1700019E08Rik	RIKEN cDNA 1700019E08 gene
chr6	88714320	88714411	92	*	Distal Intergenic	6	88724412	88828360	103949	1	23945	ENSMUST00000113585.8	-10001	ENSMUSG00000033174	Mgll	monoglyceride lipase
chr4	63118987	63119140	154	*	Promoter (1-2kb)	4	63120400	63121428	1029	1	72701	ENSMUST00000151324.1	-1260	ENSMUSG00000028358	Zfp618	zinc finger protein 618
chr14	65907417	65907702	286	*	Distal Intergenic	14	65919394	65953935	34542	2	219151	ENSMUST00000042046.4	46233	ENSMUSG00000034463	Scara3	scavenger receptor class A, member 3
chr2	177759136	177759348	213	*	Promoter (<=1kb)	2	177759288	177769962	10675	1	626802	ENSMUST00000148388.1	0	ENSMUSG00000078864	Gm14322	predicted gene 14322
chr3	55517548	55517878	331	*	Exon (ENSMUST00000197563.1/ENSMUST00000197563.1, exon 1 of 1)	3	55527879	55534312	6434	1	13175	ENSMUST00000198821.1	-10001	ENSMUSG00000027797	Dclk1	doublecortin-like kinase 1
chr12	115742064	115742377	314	*	Exon (ENSMUST00000166645.1/ENSMUST00000166645.1, exon 1 of 1)	12	115695720	115695794	75	2	102465205	ENSMUST00000184417.1	-46270	ENSMUSG00000098336	Mir6388	microRNA 6388
chr13	93381394	93381592	199	*	Intron (ENSMUST00000109494.7/26556, intron 5 of 5)	13	93308034	93405129	97096	1	26556	ENSMUST00000079086.7	73360	ENSMUSG00000007617	Homer1	homer scaffolding protein 1
chrX	134763532	134763615	84	*	Distal Intergenic	20	134757631	134757731	101	1	102466805	ENSMUST00000184195.1	5901	ENSMUSG00000099272	Mir7093	microRNA 7093
chr7	132787950	132788045	96	*	Promoter (1-2kb)	7	132759268	132786935	27668	2	77938	ENSMUST00000106166.7	-1015	ENSMUSG00000030956	Fam53b	family with sequence similarity 53, member B
chr17	3246774	3246889	116	*	Intron (ENSMUST00000231685.1/ENSMUST00000231685.1, intron 2 of 2)	17	3326573	3518979	192407	1	24001	ENSMUST00000169838.8	-79684	ENSMUSG00000023800	Tiam2	T cell lymphoma invasion and metastasis 2
chr9	89267669	89267879	211	*	Intron (ENSMUST00000186009.1/107885, intron 1 of 3)	9	89218454	89240170	21717	1	107885	ENSMUST00000147644.1	49215	ENSMUSG00000066442	Mthfs	5, 10-methenyltetrahydrofolate synthetase
chr9	51315435	51315703	269	*	Promoter (2-3kb)	9	51289686	51312715	23030	2	69809	ENSMUST00000181366.2	-2720	ENSMUSG00000036027	Pou2af2	POU domain, class 2, associating factor 2
chr11	90419415	90419503	89	*	Distal Intergenic	11	90336536	90390895	54360	2	217082	ENSMUST00000004051.7	-28520	ENSMUSG00000003949	Hlf	hepatic leukemia factor
chr18	20946332	20946542	211	*	Promoter (1-2kb)	18	20944625	20983862	39238	1	67664	ENSMUST00000050004.2	1707	ENSMUSG00000033107	Rnf125	ring finger protein 125
chr4	152115983	152116118	136	*	Promoter (<=1kb)	4	152115934	152120119	4186	1	85030	ENSMUST00000025706.9	49	ENSMUSG00000024793	Tnfrsf25	tumor necrosis factor receptor superfamily, member 25
chr8	78289470	78289638	169	*	Intron (ENSMUST00000049395.14/73301, intron 9 of 13)	8	78251491	78276829	25339	1	73301	ENSMUST00000143157.1	37979	ENSMUSG00000037101	Ttc29	tetratricopeptide repeat domain 29
chr5	112240861	112241019	159	*	Distal Intergenic	5	112246494	112251162	4669	2	12959	ENSMUST00000112383.7	10143	ENSMUSG00000066975	Cryba4	crystallin, beta A4
chr10	19491652	19491727	76	*	Promoter (2-3kb)	10	19494643	19507167	12525	1	102635880	ENSMUST00000216664.1	-2916	ENSMUSG00000110902	Gm33104	predicted gene, 33104
chr1	57370553	57370734	182	*	Intron (ENSMUST00000181949.2/75323, intron 2 of 3)	1	57359222	57377544	18323	2	75323	ENSMUST00000181949.2	6810	ENSMUSG00000097519	4930558J18Rik	RIKEN cDNA 4930558J18 gene
chr9	43246816	43246960	145	*	Intron (ENSMUST00000210802.1/235302, intron 1 of 7)	9	43243599	43267360	23762	1	235302	ENSMUST00000210802.1	3217	ENSMUSG00000095385	D630033O11Rik	RIKEN cDNA D630033O11 gene
chr9	16114396	16114544	149	*	Intron (ENSMUST00000217308.2/270120, intron 3 of 25)	9	15936701	15957822	21122	2	270120	ENSMUST00000215388.1	-156574	ENSMUSG00000074505	Fat3	FAT atypical cadherin 3
chr13	31568048	31568146	99	*	Intron (ENSMUST00000131539.1/ENSMUST00000131539.1, intron 3 of 3)	13	31556134	31560976	4843	1	15220	ENSMUST00000042118.10	11914	ENSMUSG00000038415	Foxq1	forkhead box Q1
chr17	5316485	5316920	436	*	Intron (ENSMUST00000092723.10/239985, intron 10 of 18)	17	5417323	5418767	1445	2	106557	ENSMUST00000189788.1	101847	ENSMUSG00000101959	Ldhal6b	lactate dehydrogenase A-like 6B
chr1	88253078	88253198	121	*	Intron (ENSMUST00000061013.12/100040766, intron 32 of 42)	1	88257758	88260169	2412	1	100040766	ENSMUST00000135948.1	-4560	ENSMUSG00000079429	Mroh2a	maestro heat-like repeat family member 2A
chr13	21780115	21780727	613	*	Promoter (<=1kb)	13	21779883	21780625	743	2	56702	ENSMUST00000080511.2	0	ENSMUSG00000058773	H1f5	H1.5 linker histone, cluster member
chr11	98582087	98582176	90	*	3' UTR	11	98581256	98587368	6113	2	66612	ENSMUST00000052919.7	5192	ENSMUSG00000038150	Ormdl3	ORM1-like 3 (S. cerevisiae)
chr10	118319041	118319405	365	*	Distal Intergenic	10	118289629	118295038	5410	2	116849	ENSMUST00000163808.1	-24003	ENSMUSG00000090461	Il22b	interleukin 22B
chr9	57523883	57523996	114	*	Promoter (2-3kb)	9	57521333	57530645	9313	1	12858	ENSMUST00000214154.1	2550	ENSMUSG00000000088	Cox5a	cytochrome c oxidase subunit 5A
chr10	127194488	127194709	222	*	Promoter (<=1kb)	10	127190825	127194466	3642	2	80904	ENSMUST00000137151.7	-22	ENSMUSG00000040415	Dtx3	deltex 3, E3 ubiquitin ligase
chr7	68102676	68102852	177	*	Intron (ENSMUST00000005671.9/16001, intron 2 of 20)	7	68148590	68187969	39380	1	16001	ENSMUST00000207621.1	-45738	ENSMUSG00000005533	Igf1r	insulin-like growth factor I receptor
chr1	36670413	36670542	130	*	Intron (ENSMUST00000170295.7/381337, intron 1 of 14)	1	36562692	36683183	120492	2	381337	ENSMUST00000170295.7	12641	ENSMUSG00000046337	Fam178b	family with sequence similarity 178, member B
chr13	108057025	108057179	155	*	Intron (ENSMUST00000225702.1/75597, intron 1 of 3)	13	108046458	108047995	1538	1	75616	ENSMUST00000224390.1	10567	ENSMUSG00000071180	Smim15	small integral membrane protein 15
chr16	57902655	57902752	98	*	Intron (ENSMUST00000232651.1/ENSMUST00000232651.1, intron 1 of 3)	16	57624258	57754737	130480	2	12837	ENSMUST00000089332.4	-147918	ENSMUSG00000068196	Col8a1	collagen, type VIII, alpha 1
chr17	29113995	29114273	279	*	Promoter (<=1kb)	17	29114145	29148980	34836	1	442827	ENSMUST00000233717.1	0	ENSMUSG00000064147	Rab44	RAB44, member RAS oncogene family
chr2	31572407	31572897	491	*	Promoter (<=1kb)	2	31572651	31617526	44876	1	320267	ENSMUST00000113482.7	0	ENSMUSG00000026843	Fubp3	far upstream element (FUSE) binding protein 3
chr13	119724663	119724776	114	*	Exon (ENSMUST00000178973.1/245269, exon 2 of 2)	13	119723483	119738394	14912	2	245269	ENSMUST00000178973.1	13618	ENSMUSG00000095930	Nim1k	NIM1 serine/threonine protein kinase
chr1	64198932	64199121	190	*	Intron (ENSMUST00000190863.1/ENSMUST00000190863.1, intron 1 of 1)	1	64079103	64122282	43180	2	93691	ENSMUST00000135075.1	-76650	ENSMUSG00000025959	Klf7	Kruppel-like transcription factor 7 (ubiquitous)
chr7	97434651	97434743	93	*	Distal Intergenic	7	97451323	97459557	8235	1	233529	ENSMUST00000206658.1	-16580	ENSMUSG00000051727	Kctd14	potassium channel tetramerisation domain containing 14
chr16	49962392	49962536	145	*	Distal Intergenic	16	49866833	49911091	44259	1	16423	ENSMUST00000229104.1	95559	ENSMUSG00000055447	Cd47	CD47 antigen (Rh-related antigen, integrin-associated signal transducer)
chr4	44813925	44814056	132	*	Intron (ENSMUST00000107824.8/319885, intron 2 of 8)	4	44760444	44912059	151616	1	319885	ENSMUST00000067521.7	53481	ENSMUSG00000035649	Zcchc7	zinc finger, CCHC domain containing 7
chr2	112396797	112397010	214	*	Intron (ENSMUST00000141047.1/107723, intron 25 of 27)	2	112379226	112407518	28293	1	72425	ENSMUST00000151257.1	17571	ENSMUSG00000027132	Katnbl1	katanin p80 subunit B like 1
chr1	82796258	82796374	117	*	Distal Intergenic	1	82757402	82768461	11060	2	66261	ENSMUST00000138787.1	-27797	ENSMUSG00000026149	Tm4sf20	transmembrane 4 L six family member 20
chr11	97022241	97022416	176	*	Exon (ENSMUST00000047997.7/83395, exon 2 of 2)	11	97018733	97024731	5999	1	83395	ENSMUST00000107622.1	3508	ENSMUSG00000038560	Sp6	trans-acting transcription factor 6
chr13	98929037	98929161	125	*	Promoter (2-3kb)	13	98839019	98926384	87366	2	238799	ENSMUST00000109401.7	-2653	ENSMUSG00000009470	Tnpo1	transportin 1
chr8	110079608	110079709	102	*	Promoter (<=1kb)	8	110079762	110092741	12980	1	234725	ENSMUST00000212754.1	-53	ENSMUSG00000044676	Zfp612	zinc finger protein 612
chr4	122838531	122838692	162	*	Promoter (2-3kb)	4	122836254	122850259	14006	1	19063	ENSMUST00000097902.4	2277	ENSMUSG00000028657	Ppt1	palmitoyl-protein thioesterase 1
chr19	7020484	7020594	111	*	Promoter (1-2kb)	19	6998958	7019469	20512	2	108101	ENSMUST00000040772.8	-1015	ENSMUSG00000024965	Fermt3	fermitin family member 3
chr6	140708185	140708274	90	*	Distal Intergenic	6	140646817	140648390	1574	1	11569	ENSMUST00000160772.1	61368	ENSMUSG00000030232	Aebp2	AE binding protein 2
chr11	50256747	50256948	202	*	3' UTR	11	50236472	50238616	2145	2	17001	ENSMUST00000125555.1	-18131	ENSMUSG00000020377	Ltc4s	leukotriene C4 synthase
chr13	48801260	48801399	140	*	Distal Intergenic	13	48801750	48871119	69370	2	18676	ENSMUST00000035540.8	69720	ENSMUSG00000038025	Phf2	PHD finger protein 2
chr11	30786708	30786810	103	*	Intron (ENSMUST00000041231.13/103554, intron 1 of 46)	11	30772321	30804376	32056	1	103554	ENSMUST00000154757.1	14387	ENSMUSG00000040850	Psme4	proteasome (prosome, macropain) activator subunit 4
chr9	45345633	45345723	91	*	Intron (ENSMUST00000034597.7/214531, intron 12 of 12)	9	45318266	45322079	3814	2	72229	ENSMUST00000131342.1	-23554	ENSMUSG00000085831	Lncbate3	brown adipose tissue enriched long noncoding RNA 3
chr8	127506328	127506616	289	*	Intron (ENSMUST00000162309.7/93742, intron 22 of 24)	8	127447746	127474513	26768	1	93742	ENSMUST00000159511.1	58582	ENSMUSG00000025812	Pard3	par-3 family cell polarity regulator
chr1	92742384	92742636	253	*	Distal Intergenic	1	92831645	92860779	29135	1	14733	ENSMUST00000045970.7	-89009	ENSMUSG00000034220	Gpc1	glypican 1
chr11	6000375	6000755	381	*	Promoter (<=1kb)	11	5990395	6000448	10054	2	12323	ENSMUST00000130427.7	0	ENSMUSG00000057897	Camk2b	calcium/calmodulin-dependent protein kinase II, beta
chr14	76856665	76856909	245	*	Distal Intergenic	14	76760131	76762217	2087	1	73883	ENSMUST00000228541.1	96534	ENSMUSG00000115709	4930431P22Rik	RIKEN cDNA 4930431P22 gene
chr18	77865479	77865745	267	*	Intron (ENSMUST00000238172.1/19201, intron 6 of 13)	18	77793259	77796743	3485	2	619308	ENSMUST00000143732.7	-68736	ENSMUSG00000073529	F830208F22Rik	RIKEN cDNA F830208F22 gene
chr3	121766961	121767050	90	*	Exon (ENSMUST00000196340.1/ENSMUST00000196340.1, exon 1 of 1)	3	121729547	121735048	5502	1	14066	ENSMUST00000199997.1	37414	ENSMUSG00000028128	F3	coagulation factor III
chr15	9891502	9891744	243	*	Distal Intergenic	15	9661546	9748868	87323	2	320277	ENSMUST00000041840.13	-142634	ENSMUSG00000072663	Spef2	sperm flagellar 2
chr1	160354200	160354356	157	*	Promoter (2-3kb)	1	160219174	160351571	132398	2	29809	ENSMUST00000028052.11	-2629	ENSMUSG00000026721	Rabgap1l	RAB GTPase activating protein 1-like
chr2	165768815	165769347	533	*	Promoter (<=1kb)	2	165769186	165771262	2077	1	14049	ENSMUST00000128280.1	0	ENSMUSG00000017897	Eya2	EYA transcriptional coactivator and phosphatase 2
chr1	98554430	98554712	283	*	Distal Intergenic	1	98499889	98509383	9495	1	70866	ENSMUST00000162782.1	54541	ENSMUSG00000026336	Slco6d1	solute carrier organic anion transporter family, member 6d1
chr16	20634384	20634519	136	*	Promoter (1-2kb)	16	20632870	20646485	13616	1	107522	ENSMUST00000125971.1	1514	ENSMUSG00000022842	Ece2	endothelin converting enzyme 2
chr1	52019688	52019831	144	*	Intron (ENSMUST00000168302.7/20849, intron 4 of 24)	1	52008626	52072444	63819	1	20849	ENSMUST00000187053.1	11062	ENSMUSG00000062939	Stat4	signal transducer and activator of transcription 4
chr12	117533717	117533869	153	*	Promoter (<=1kb)	12	117533888	117658370	124483	1	217944	ENSMUST00000220781.1	-19	ENSMUSG00000041992	Rapgef5	Rap guanine nucleotide exchange factor (GEF) 5
chr16	8612776	8612917	142	*	Promoter (<=1kb)	16	8612878	8618577	5700	1	268860	ENSMUST00000128459.1	0	ENSMUSG00000057880	Abat	4-aminobutyrate aminotransferase
chr9	66895394	66895570	177	*	Intron (ENSMUST00000041139.8/235442, intron 1 of 7)	9	66843664	66919687	76024	2	235442	ENSMUST00000041139.8	24117	ENSMUSG00000036943	Rab8b	RAB8B, member RAS oncogene family
chr17	73361038	73361449	412	*	Intron (ENSMUST00000095208.3/381122, intron 4 of 22)	17	73306464	73399296	92833	2	381122	ENSMUST00000095208.3	37847	ENSMUSG00000043705	Capn13	calpain 13
chr1	183349915	183350151	237	*	Promoter (<=1kb)	1	183343754	183351108	7355	2	338366	ENSMUST00000192090.1	957	ENSMUSG00000056050	Mia3	MIA SH3 domain ER export factor 3
chr4	7154324	7154547	224	*	Distal Intergenic	4	6740230	6991557	251328	2	252838	ENSMUST00000147657.7	-162767	ENSMUSG00000041272	Tox	thymocyte selection-associated high mobility group box
chr3	99175021	99175173	153	*	Intron (ENSMUST00000004343.6/70560, intron 1 of 5)	3	99199344	99199453	110	2	102465230	ENSMUST00000184617.1	24280	ENSMUSG00000098918	Mir6481	microRNA 6481
chr11	20169068	20169317	250	*	Distal Intergenic	11	20201432	20226856	25425	1	19324	ENSMUST00000020358.11	-32115	ENSMUSG00000020149	Rab1a	RAB1A, member RAS oncogene family
chr6	87027089	87027289	201	*	Promoter (2-3kb)	6	87024999	87028461	3463	1	56748	ENSMUST00000204103.1	2090	ENSMUSG00000029993	Nfu1	NFU1 iron-sulfur cluster scaffold
chr12	116028220	116028380	161	*	Distal Intergenic	12	116047724	116060592	12869	1	56220	ENSMUST00000073551.5	-19344	ENSMUSG00000042063	Zfp386	zinc finger protein 386 (Kruppel-like)
chr9	122120196	122120279	84	*	Promoter (2-3kb)	9	122117752	122136976	19225	1	20623	ENSMUST00000142784.1	2444	ENSMUSG00000038145	Snrk	SNF related kinase
chr19	41618466	41618566	101	*	Intron (ENSMUST00000169141.7/20562, intron 25 of 35)	19	41604369	41608530	4162	2	20562	ENSMUST00000169416.1	-9936	ENSMUSG00000025020	Slit1	slit guidance ligand 1
chr11	76587920	76588295	376	*	Intron (ENSMUST00000238684.1/109934, intron 1 of 22)	11	76479003	76577727	98725	2	109934	ENSMUST00000176179.7	-10193	ENSMUSG00000017631	Abr	active BCR-related gene
chr10	115587034	115587148	115	*	Promoter (<=1kb)	10	115452014	115587493	135480	2	14160	ENSMUST00000172806.7	345	ENSMUSG00000020140	Lgr5	leucine rich repeat containing G protein coupled receptor 5
chr2	145574239	145574450	212	*	Intron (ENSMUST00000110007.7/94249, intron 6 of 16)	2	145550652	145554982	4331	2	627302	ENSMUST00000136794.1	-19257	ENSMUSG00000074753	Gm14092	predicted gene 14092
chr1	72575295	72575392	98	*	Distal Intergenic	1	72583251	72585991	2741	1	54380	ENSMUST00000145868.7	-7859	ENSMUSG00000039354	Smarcal1	SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1
chr12	111713041	111713400	360	*	Promoter (<=1kb)	12	111713261	111734220	20960	1	68020	ENSMUST00000040519.11	0	ENSMUSG00000037787	Coa8	cytochrome c oxidase assembly factor 8
chr1	164870840	164871028	189	*	Exon (ENSMUST00000191735.5/433374, exon 5 of 5)	1	164863358	164936775	73418	1	433374	ENSMUST00000194322.1	7482	ENSMUSG00000104117	Gm20743	predicted gene, 20743
chr7	114854307	114854458	152	*	Intron (ENSMUST00000206842.1/ENSMUST00000206842.1, intron 1 of 1)	7	114793968	114829198	35231	1	233752	ENSMUST00000206274.1	60339	ENSMUSG00000048782	Insc	INSC spindle orientation adaptor protein
chr3	7366252	7366757	506	*	Promoter (<=1kb)	3	7366669	7437515	70847	1	18767	ENSMUST00000192468.1	0	ENSMUSG00000027499	Pkia	protein kinase inhibitor, alpha
chr4	46586016	46586098	83	*	Intron (ENSMUST00000107756.3/107684, intron 1 of 11)	4	46543001	46601891	58891	2	107684	ENSMUST00000139179.1	15793	ENSMUSG00000028337	Coro2a	coronin, actin binding protein 2A
chr7	82263276	82263393	118	*	Intron (ENSMUST00000179318.7/20408, intron 2 of 8)	7	82270886	82307228	36343	1	20408	ENSMUST00000178526.1	-7493	ENSMUSG00000030638	Sh3gl3	SH3-domain GRB2-like 3
chr14	45038212	45038371	160	*	Distal Intergenic	14	44958607	44989699	31093	2	73895	ENSMUST00000226133.1	-48513	ENSMUSG00000075042	4930431P03Rik	RIKEN cDNA 4930431P03 gene
chr3	103724259	103724526	268	*	Intron (ENSMUST00000157042.1/ENSMUST00000157042.1, intron 2 of 2)	3	103733700	103737968	4269	2	99543	ENSMUST00000154145.1	13442	ENSMUSG00000027848	Olfml3	olfactomedin-like 3
chr4	101601914	101602003	90	*	Intron (ENSMUST00000154120.8/72685, intron 4 of 11)	4	101647718	101659364	11647	1	230514	ENSMUST00000030254.14	-45715	ENSMUSG00000035212	Leprot	leptin receptor overlapping transcript
chr8	95249998	95250177	180	*	Intron (ENSMUST00000119870.8/333329, intron 29 of 32)	8	95240981	95281590	40610	2	333329	ENSMUST00000120044.8	31413	ENSMUSG00000031789	Cngb1	cyclic nucleotide gated channel beta 1
chr4	147449372	147449552	181	*	Distal Intergenic	4	147492417	147513486	21070	1	195531	ENSMUST00000105721.8	-42865	ENSMUSG00000078496	Zfp982	zinc finger protein 982
chr4	118612864	118612961	98	*	Exon (ENSMUST00000071972.10/68625, exon 4 of 23)	4	118554696	118620405	65710	2	68625	ENSMUST00000081921.6	7444	ENSMUSG00000028730	Cfap57	cilia and flagella associated protein 57
chr9	21328062	21328315	254	*	Intron (ENSMUST00000217461.1/68682, intron 1 of 21)	9	21320748	21343575	22828	1	68682	ENSMUST00000213758.1	7314	ENSMUSG00000057193	Slc44a2	solute carrier family 44, member 2
chr9	58767435	58767535	101	*	Distal Intergenic	9	58665833	58743964	78132	2	73673	ENSMUST00000186960.1	-23471	ENSMUSG00000074269	Rec114	REC114 meiotic recombination protein
chr15	36447203	36447412	210	*	Distal Intergenic	15	36495942	36496715	774	2	68839	ENSMUST00000228941.1	49303	ENSMUSG00000048307	Ankrd46	ankyrin repeat domain 46
chr8	71411718	71411857	140	*	Distal Intergenic	8	71407691	71409157	1467	1	234396	ENSMUST00000136522.1	4027	ENSMUSG00000046295	Ankle1	ankyrin repeat and LEM domain containing 1
chr7	66477611	66477762	152	*	Distal Intergenic	7	66390890	66427517	36628	2	56847	ENSMUST00000015278.14	-50094	ENSMUSG00000015134	Aldh1a3	aldehyde dehydrogenase family 1, subfamily A3
chr4	125265732	125265820	89	*	Distal Intergenic	4	125118423	125127840	9418	2	230738	ENSMUST00000036188.7	-137892	ENSMUSG00000042677	Zc3h12a	zinc finger CCCH type containing 12A
chr2	78418968	78419234	267	*	Distal Intergenic	2	78237547	78302230	64684	1	329436	ENSMUST00000067618.4	181421	ENSMUSG00000054510	Gm14461	predicted gene 14461
chr2	170144464	170144605	142	*	Promoter (1-2kb)	2	170108646	170142678	34033	2	228913	ENSMUST00000109155.7	-1786	ENSMUSG00000052056	Zfp217	zinc finger protein 217
chr9	14463784	14463870	87	*	Exon (ENSMUST00000058796.6/244694, exon 2 of 2)	9	14463210	14500400	37191	2	244694	ENSMUST00000115647.2	36530	ENSMUSG00000053914	Kdm4d	lysine (K)-specific demethylase 4D
chr13	112735191	112735369	179	*	3' UTR	13	112700229	112704961	4733	1	268706	ENSMUST00000224252.1	34962	ENSMUSG00000047789	Slc38a9	solute carrier family 38, member 9
chr7	73718144	73718331	188	*	Distal Intergenic	7	73740302	73776919	36618	1	100038347	ENSMUST00000107456.3	-21971	ENSMUSG00000078670	Fam174b	family with sequence similarity 174, member B
chr18	4908802	4908963	162	*	Distal Intergenic	18	4920540	5119291	198752	1	225115	ENSMUST00000126977.7	-11577	ENSMUSG00000024236	Svil	supervillin
chr17	86378632	86378958	327	*	Intron (ENSMUST00000097275.8/18754, intron 2 of 14)	17	86285164	86287178	2015	2	72104	ENSMUST00000191222.1	-91454	ENSMUSG00000100738	2010106C02Rik	RIKEN cDNA 2010106C02 gene
chr2	5456256	5456432	177	*	Intron (ENSMUST00000044009.13/227541, intron 2 of 10)	2	5298887	5676046	377160	2	227541	ENSMUST00000114987.3	219614	ENSMUSG00000039145	Camk1d	calcium/calmodulin-dependent protein kinase ID
chr16	22656810	22657234	425	*	Promoter (<=1kb)	16	22468461	22657173	188713	2	110197	ENSMUST00000089925.9	0	ENSMUSG00000022861	Dgkg	diacylglycerol kinase, gamma
chr3	108737878	108738048	171	*	Promoter (1-2kb)	3	108739658	108782309	42652	1	329738	ENSMUST00000133931.8	-1610	ENSMUSG00000049565	Aknad1	AKNA domain containing 1
chr3	81771967	81772082	116	*	Distal Intergenic	3	81802025	81805161	3137	1	320566	ENSMUST00000193672.1	-29943	ENSMUSG00000103695	A830029E22Rik	RIKEN cDNA A830029E22 gene
chr5	77148060	77148401	342	*	Distal Intergenic	5	77086988	77115121	28134	2	74318	ENSMUST00000081964.6	-32939	ENSMUSG00000059325	Hopx	HOP homeobox
chr8	84601582	84601765	184	*	Promoter (<=1kb)	8	84601470	84634524	33055	1	12286	ENSMUST00000144879.7	112	ENSMUSG00000034656	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit
